Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,112.571,20000,2,350907.0,normal
UCB,GIDM,84.159,20000,3,427177.0,normal
UCB,GIDM,87.02,20000,4,491545.0,normal
UCB,GIDM,87.572,20000,5,527223.0,normal
UCB,GIDM,16.616,20000,2,511518.0,pagerank
UCB,GIDM,18.719,20000,3,573793.0,pagerank
UCB,GIDM,21.535,20000,4,736671.0,pagerank
UCB,GIDM,13.96,20000,5,751386.0,pagerank
UCB,GIDM,19.957,20000,2,530964.0,degree
UCB,GIDM,19.686,20000,3,583087.0,degree
UCB,GIDM,24.592,20000,4,648961.0,degree
UCB,GIDM,21.547,20000,5,871954.0,degree
UCB,GIDM,13.651,20000,2,456146.0,voterank
UCB,GIDM,18.736,20000,3,617183.0,voterank
UCB,GIDM,19.182,20000,4,669052.0,voterank
UCB,GIDM,17.338,20000,5,686655.0,voterank
