Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,42.605,20000,2,285204.50539786194,normal
UCB,MUDAR,43.383,20000,3,376303.4353802361,normal
UCB,MUDAR,41.009,20000,4,435427.9809771902,normal
UCB,MUDAR,41.372,20000,5,476467.6068218469,normal
UCB,MUDAR,8.308,20000,2,398752.84757315676,pagerank
UCB,MUDAR,6.482,20000,3,488650.87846742506,pagerank
UCB,MUDAR,6.687,20000,4,588667.8172483623,pagerank
UCB,MUDAR,7.27,20000,5,637279.5398930865,pagerank
UCB,MUDAR,5.835,20000,2,385823.86292539677,degree
UCB,MUDAR,6.107,20000,3,470327.69135772623,degree
UCB,MUDAR,10.755,20000,4,637877.5836887797,degree
UCB,MUDAR,12.304,20000,5,686566.0362942201,degree
UCB,MUDAR,16.456,20000,2,448829.82433142705,voterank
UCB,MUDAR,12.999,20000,3,573683.8120909458,voterank
UCB,MUDAR,11.827,20000,4,689973.1673388497,voterank
UCB,MUDAR,10.316,20000,5,754351.1146238742,voterank
UCB,MUDAR,12.774,20000,2,411772.5393822617,shapley_degree
UCB,MUDAR,13.991,20000,3,564957.5890556214,shapley_degree
UCB,MUDAR,12.638,20000,4,577723.8636977691,shapley_degree
UCB,MUDAR,14.552,20000,5,691141.3206753345,shapley_degree
UCB,MUDAR,16.777,20000,2,419417.3634889127,shapley_threshold
UCB,MUDAR,15.28,20000,3,497307.76633421273,shapley_threshold
UCB,MUDAR,19.249,20000,4,568753.0029789669,shapley_threshold
UCB,MUDAR,17.392,20000,5,614971.9768032151,shapley_threshold
UCB,MUDAR,20.549,20000,2,410576.5014908379,shapley_closeness
UCB,MUDAR,15.654,20000,3,487600.43494159763,shapley_closeness
UCB,MUDAR,15.948,20000,4,610334.6703164624,shapley_closeness
UCB,MUDAR,15.748,20000,5,633147.1407266285,shapley_closeness
