Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,90.92,20000,2,310560.0,normal
UCB,MUDAN,68.32,20000,3,418657.0,normal
UCB,MUDAN,71.206,20000,4,509853.0,normal
UCB,MUDAN,71.371,20000,5,574135.0,normal
UCB,MUDAN,12.288,20000,2,430920.0,pagerank
UCB,MUDAN,13.684,20000,3,604650.0,pagerank
UCB,MUDAN,14.564,20000,4,568313.0,pagerank
UCB,MUDAN,14.424,20000,5,941040.0,pagerank
UCB,MUDAN,16.278,20000,2,393561.0,degree
UCB,MUDAN,22.411,20000,3,586054.0,degree
UCB,MUDAN,19.524,20000,4,701698.0,degree
UCB,MUDAN,13.178,20000,5,734111.0,degree
UCB,MUDAN,17.337,20000,2,418429.0,voterank
UCB,MUDAN,14.147,20000,3,618895.0,voterank
UCB,MUDAN,16.579,20000,4,680652.0,voterank
UCB,MUDAN,21.983,20000,5,665539.0,voterank
