Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,48.866,60000,2,1567139.0,pagerank
UCB,GIDM,65.348,60000,3,2275619.0,pagerank
UCB,GIDM,61.717,60000,4,2266565.0,pagerank
UCB,GIDM,66.963,60000,5,2738174.0,pagerank
UCB,GIDM,66.036,60000,2,1910936.0,degree
UCB,GIDM,59.52,60000,3,2358232.0,degree
UCB,GIDM,49.799,60000,4,2714478.0,degree
UCB,GIDM,61.715,60000,5,2462805.0,degree
UCB,GIDM,72.279,60000,2,1597200.0,voterank
UCB,GIDM,65.231,60000,3,2159103.0,voterank
UCB,GIDM,72.811,60000,4,2210114.0,voterank
UCB,GIDM,57.602,60000,5,2361410.0,voterank
UCB,GIDM,70.638,60000,2,1467503.0,shapley_degree
UCB,GIDM,60.752,60000,3,1795115.0,shapley_degree
UCB,GIDM,55.442,60000,4,2258551.0,shapley_degree
UCB,GIDM,81.817,60000,5,2403153.0,shapley_degree
