Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,38.902,60000,2,1522769.0,pagerank
UCB,GIDM,44.086,60000,3,1886602.0,pagerank
UCB,GIDM,63.682,60000,4,1907539.0,pagerank
UCB,GIDM,60.471,60000,5,2424281.0,pagerank
UCB,GIDM,48.702,60000,2,1522028.0,degree
UCB,GIDM,62.669,60000,3,1582740.0,degree
UCB,GIDM,57.343,60000,4,2316357.0,degree
UCB,GIDM,54.394,60000,5,1982652.0,degree
UCB,GIDM,56.237,60000,2,1216893.0,voterank
UCB,GIDM,62.689,60000,3,1979072.0,voterank
UCB,GIDM,65.346,60000,4,1862759.0,voterank
UCB,GIDM,73.64,60000,5,2076675.0,voterank
UCB,GIDM,67.324,60000,2,1694043.0,shapley_degree
UCB,GIDM,71.008,60000,3,1841309.0,shapley_degree
UCB,GIDM,69.787,60000,4,2229982.0,shapley_degree
UCB,GIDM,69.493,60000,5,2071866.0,shapley_degree
