Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,42.483,60000,2,1266654.0,pagerank
UCB,MUDAN,65.275,60000,3,1889716.0,pagerank
UCB,MUDAN,57.359,60000,4,2152873.0,pagerank
UCB,MUDAN,64.039,60000,5,2357526.0,pagerank
UCB,MUDAN,75.227,60000,2,1351160.0,degree
UCB,MUDAN,58.289,60000,3,1721125.0,degree
UCB,MUDAN,59.866,60000,4,2073792.0,degree
UCB,MUDAN,74.322,60000,5,2497880.0,degree
UCB,MUDAN,71.217,60000,2,1132268.0,voterank
UCB,MUDAN,61.592,60000,3,1440804.0,voterank
UCB,MUDAN,66.202,60000,4,1913021.0,voterank
UCB,MUDAN,67.225,60000,5,2319444.0,voterank
UCB,MUDAN,59.358,60000,2,1298118.0,shapley_degree
UCB,MUDAN,67.841,60000,3,1731080.0,shapley_degree
UCB,MUDAN,63.397,60000,4,1941990.0,shapley_degree
UCB,MUDAN,56.267,60000,5,2501488.0,shapley_degree
