Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,34.056,40000,2,809722.0,pagerank
Bayesian_UCB_prior,MUDAN,28.903,40000,2,702962.0,pagerank
TH_prior,MUDAN,30.135,40000,2,677883.0,pagerank
UCB,MUDAN,37.024,40000,3,1161924.0,pagerank
Bayesian_UCB_prior,MUDAN,36.879,40000,3,1028728.0,pagerank
TH_prior,MUDAN,34.104,40000,3,977930.0,pagerank
UCB,MUDAN,42.894,40000,4,1508542.0,pagerank
Bayesian_UCB_prior,MUDAN,36.236,40000,4,1224401.0,pagerank
TH_prior,MUDAN,32.034,40000,4,1224811.0,pagerank
UCB,MUDAN,32.712,40000,5,1649080.0,pagerank
Bayesian_UCB_prior,MUDAN,35.072,40000,5,1424374.0,pagerank
TH_prior,MUDAN,35.61,40000,5,1307542.0,pagerank
UCB,MUDAN,25.323,40000,2,972701.0,degree
Bayesian_UCB_prior,MUDAN,31.366,40000,2,756282.0,degree
TH_prior,MUDAN,21.04,40000,2,690246.0,degree
UCB,MUDAN,25.408,40000,3,982718.0,degree
Bayesian_UCB_prior,MUDAN,26.282,40000,3,949070.0,degree
TH_prior,MUDAN,32.181,40000,3,923576.0,degree
UCB,MUDAN,22.95,40000,4,1175687.0,degree
Bayesian_UCB_prior,MUDAN,29.131,40000,4,1112152.0,degree
TH_prior,MUDAN,33.647,40000,4,1132329.0,degree
UCB,MUDAN,32.337,40000,5,1554634.0,degree
Bayesian_UCB_prior,MUDAN,25.371,40000,5,1189159.0,degree
TH_prior,MUDAN,32.152,40000,5,1328579.0,degree
UCB,MUDAN,37.197,40000,2,921963.0,voterank
Bayesian_UCB_prior,MUDAN,28.368,40000,2,678510.0,voterank
TH_prior,MUDAN,32.241,40000,2,732530.0,voterank
UCB,MUDAN,39.094,40000,3,1197022.0,voterank
Bayesian_UCB_prior,MUDAN,37.573,40000,3,1025068.0,voterank
TH_prior,MUDAN,33.105,40000,3,976935.0,voterank
UCB,MUDAN,26.939,40000,4,1257880.0,voterank
Bayesian_UCB_prior,MUDAN,28.26,40000,4,1101838.0,voterank
TH_prior,MUDAN,31.386,40000,4,1079068.0,voterank
UCB,MUDAN,31.464,40000,5,1427583.0,voterank
Bayesian_UCB_prior,MUDAN,23.66,40000,5,1279320.0,voterank
TH_prior,MUDAN,30.723,40000,5,1351835.0,voterank
