Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,31.702,40000,2,1033636.0,pagerank
UCB,GIDM,30.642,40000,3,1386619.0,pagerank
UCB,GIDM,31.46,40000,4,1522650.0,pagerank
UCB,GIDM,36.517,40000,5,1696900.0,pagerank
UCB,GIDM,37.983,40000,2,1160987.0,degree
UCB,GIDM,38.573,40000,3,1267916.0,degree
UCB,GIDM,29.851,40000,4,1470842.0,degree
UCB,GIDM,41.574,40000,5,1913670.0,degree
UCB,GIDM,26.368,40000,2,1014067.0,voterank
UCB,GIDM,28.425,40000,3,1182489.0,voterank
UCB,GIDM,30.857,40000,4,1257355.0,voterank
UCB,GIDM,42.617,40000,5,1733086.0,voterank
UCB,GIDM,33.793,40000,2,950067.0,shapley_degree
UCB,GIDM,28.405,40000,3,1137396.0,shapley_degree
UCB,GIDM,30.383,40000,4,1308200.0,shapley_degree
UCB,GIDM,41.624,40000,5,1314922.0,shapley_degree
