,Bandit,Auction,Time (s),T,k,Revenue,armset
0,UCB,GIDM,82.646,60000,2,1621584.0,degree
1,UCB,MUDAN,76.235,60000,3,2001696.0,pagerank
2,UCB,MUDAR,51.081,60000,4,2324964.497138217,pagerank
3,UCB,MUDAN,61.06,60000,5,2577094.0,degree
