Bandit,Auction,Time (s),T,k,Revenue,armset
TH_prior,MUDAR,7.081,20000,50,0,voterank
UCB,MUDAR,7.294,20000,1,1278037,shapley_degree
UCB_mean,MUDAR,6.709,20000,1,1238999,shapley_degree
UCB_mean_prior,MUDAR,5.566,20000,1,1334875,shapley_degree
Bayesian_UCB,MUDAR,4.71,20000,1,1113167,shapley_degree
Bayesian_UCB_prior,MUDAR,5.973,20000,1,1206229,shapley_degree
EPS,MUDAR,5.426,20000,1,1225948,shapley_degree
TH,MUDAR,7.464,20000,1,1182995,shapley_degree
TH_prior,MUDAR,10.154,20000,1,1076172,shapley_degree
UCB,MUDAR,7.626,20000,4,744856,shapley_degree
UCB_mean,MUDAR,4.765,20000,4,869703,shapley_degree
UCB_mean_prior,MUDAR,7.953,20000,4,821141,shapley_degree
Bayesian_UCB,MUDAR,5.736,20000,4,776024,shapley_degree
Bayesian_UCB_prior,MUDAR,5.557,20000,4,659925,shapley_degree
EPS,MUDAR,5.634,20000,4,649544,shapley_degree
TH,MUDAR,9.029,20000,4,609601,shapley_degree
TH_prior,MUDAR,7.678,20000,4,620380,shapley_degree
UCB,MUDAR,6.531,20000,20,17316,shapley_degree
UCB_mean,MUDAR,5.122,20000,20,11367,shapley_degree
UCB_mean_prior,MUDAR,7.123,20000,20,7625,shapley_degree
Bayesian_UCB,MUDAR,5.441,20000,20,5336,shapley_degree
Bayesian_UCB_prior,MUDAR,6.612,20000,20,327,shapley_degree
EPS,MUDAR,6.672,20000,20,7846,shapley_degree
TH,MUDAR,7.057,20000,20,6447,shapley_degree
TH_prior,MUDAR,10.585,20000,20,8776,shapley_degree
UCB,MUDAR,6.652,20000,50,0,shapley_degree
UCB_mean,MUDAR,6.359,20000,50,0,shapley_degree
UCB_mean_prior,MUDAR,6.215,20000,50,0,shapley_degree
Bayesian_UCB,MUDAR,6.973,20000,50,0,shapley_degree
Bayesian_UCB_prior,MUDAR,6.388,20000,50,0,shapley_degree
EPS,MUDAR,6.496,20000,50,0,shapley_degree
TH,MUDAR,8.496,20000,50,0,shapley_degree
TH_prior,MUDAR,7.561,20000,50,0,shapley_degree
UCB,MUDAR,4.552,20000,1,1390170,shapley_threshold
UCB_mean,MUDAR,6.135,20000,1,1319317,shapley_threshold
UCB_mean_prior,MUDAR,8.985,20000,1,1445458,shapley_threshold
Bayesian_UCB,MUDAR,5.321,20000,1,1226460,shapley_threshold
Bayesian_UCB_prior,MUDAR,6.362,20000,1,1191901,shapley_threshold
EPS,MUDAR,6.798,20000,1,1277575,shapley_threshold
TH,MUDAR,7.681,20000,1,1222927,shapley_threshold
TH_prior,MUDAR,9.543,20000,1,1062033,shapley_threshold
UCB,MUDAR,6.498,20000,4,744365,shapley_threshold
UCB_mean,MUDAR,9.982,20000,4,909806,shapley_threshold
UCB_mean_prior,MUDAR,4.63,20000,4,840908,shapley_threshold
Bayesian_UCB,MUDAR,4.471,20000,4,637492,shapley_threshold
Bayesian_UCB_prior,MUDAR,5.898,20000,4,623681,shapley_threshold
EPS,MUDAR,5.816,20000,4,623949,shapley_threshold
TH,MUDAR,6.819,20000,4,614152,shapley_threshold
TH_prior,MUDAR,6.388,20000,4,623386,shapley_threshold
UCB,MUDAR,5.61,20000,20,12394,shapley_threshold
UCB_mean,MUDAR,7.685,20000,20,8595,shapley_threshold
UCB_mean_prior,MUDAR,7.135,20000,20,5238,shapley_threshold
Bayesian_UCB,MUDAR,7.182,20000,20,5995,shapley_threshold
Bayesian_UCB_prior,MUDAR,6.748,20000,20,18311,shapley_threshold
EPS,MUDAR,6.364,20000,20,9112,shapley_threshold
TH,MUDAR,9.862,20000,20,12070,shapley_threshold
TH_prior,MUDAR,10.754,20000,20,7517,shapley_threshold
UCB,MUDAR,6.591,20000,50,0,shapley_threshold
UCB_mean,MUDAR,5.945,20000,50,0,shapley_threshold
UCB_mean_prior,MUDAR,4.972,20000,50,0,shapley_threshold
Bayesian_UCB,MUDAR,5.842,20000,50,0,shapley_threshold
Bayesian_UCB_prior,MUDAR,4.5,20000,50,0,shapley_threshold
EPS,MUDAR,5.432,20000,50,0,shapley_threshold
TH,MUDAR,7.118,20000,50,0,shapley_threshold
TH_prior,MUDAR,7.237,20000,50,0,shapley_threshold
UCB,MUDAR,6.135,20000,1,1439275,shapley_closeness
UCB_mean,MUDAR,8.045,20000,1,1292346,shapley_closeness
UCB_mean_prior,MUDAR,9.183,20000,1,1528543,shapley_closeness
Bayesian_UCB,MUDAR,6.859,20000,1,1059764,shapley_closeness
Bayesian_UCB_prior,MUDAR,7.929,20000,1,1182985,shapley_closeness
EPS,MUDAR,8.559,20000,1,1173190,shapley_closeness
TH,MUDAR,9.198,20000,1,1217254,shapley_closeness
TH_prior,MUDAR,8.297,20000,1,1325245,shapley_closeness
UCB,MUDAR,7.362,20000,4,787072,shapley_closeness
UCB_mean,MUDAR,5.492,20000,4,678335,shapley_closeness
UCB_mean_prior,MUDAR,10.833,20000,4,925496,shapley_closeness
Bayesian_UCB,MUDAR,10.686,20000,4,652496,shapley_closeness
Bayesian_UCB_prior,MUDAR,11.794,20000,4,725852,shapley_closeness
EPS,MUDAR,7.698,20000,4,649643,shapley_closeness
TH,MUDAR,9.622,20000,4,693361,shapley_closeness
TH_prior,MUDAR,10.372,20000,4,721617,shapley_closeness
UCB,MUDAR,7.106,20000,20,10179,shapley_closeness
UCB_mean,MUDAR,6.851,20000,20,5687,shapley_closeness
UCB_mean_prior,MUDAR,5.576,20000,20,8942,shapley_closeness
Bayesian_UCB,MUDAR,9.602,20000,20,9354,shapley_closeness
Bayesian_UCB_prior,MUDAR,7.077,20000,20,2810,shapley_closeness
EPS,MUDAR,7.836,20000,20,5097,shapley_closeness
TH,MUDAR,9.7,20000,20,9890,shapley_closeness
TH_prior,MUDAR,11.12,20000,20,12713,shapley_closeness
UCB,MUDAR,6.715,20000,50,0,shapley_closeness
UCB_mean,MUDAR,13.326,20000,50,0,shapley_closeness
UCB_mean_prior,MUDAR,4.293,20000,50,0,shapley_closeness
Bayesian_UCB,MUDAR,6.55,20000,50,0,shapley_closeness
Bayesian_UCB_prior,MUDAR,5.927,20000,50,0,shapley_closeness
EPS,MUDAR,5.352,20000,50,0,shapley_closeness
TH,MUDAR,6.684,20000,50,0,shapley_closeness
TH_prior,MUDAR,6.555,20000,50,0,shapley_closeness
