Bandit,Auction,Time (s),T,k,Revenue,armset
EPS,MUDAN,68.505,60000,20,1589166.0,shapley_degree
TH,MUDAN,68.987,60000,20,1406200.0,shapley_degree
TH_prior,MUDAN,66.432,60000,20,1488669.0,shapley_degree
UCB,MUDAN,47.759,60000,50,174760.0,shapley_degree
Bayesian_UCB,MUDAN,48.296,60000,50,155078.0,shapley_degree
Bayesian_UCB_prior,MUDAN,53.687,60000,50,11975.0,shapley_degree
EPS,MUDAN,64.606,60000,50,122740.0,shapley_degree
TH,MUDAN,72.822,60000,50,101600.0,shapley_degree
TH_prior,MUDAN,74.241,60000,50,93313.0,shapley_degree
UCB,MUDAN,80.179,60000,1,855351.0,shapley_threshold
Bayesian_UCB,MUDAN,57.599,60000,1,669406.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,61.816,60000,1,692378.0,shapley_threshold
EPS,MUDAN,56.092,60000,1,766366.0,shapley_threshold
TH,MUDAN,60.904,60000,1,600250.0,shapley_threshold
TH_prior,MUDAN,68.282,60000,1,674446.0,shapley_threshold
UCB,MUDAN,69.898,60000,4,2010652.0,shapley_threshold
Bayesian_UCB,MUDAN,65.864,60000,4,1889697.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,59.673,60000,4,1765871.0,shapley_threshold
EPS,MUDAN,65.289,60000,4,1952562.0,shapley_threshold
TH,MUDAN,61.656,60000,4,1789730.0,shapley_threshold
TH_prior,MUDAN,63.301,60000,4,1834120.0,shapley_threshold
UCB,MUDAN,67.435,60000,20,1390095.0,shapley_threshold
Bayesian_UCB,MUDAN,63.371,60000,20,1575058.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,59.349,60000,20,1522118.0,shapley_threshold
EPS,MUDAN,68.356,60000,20,1492124.0,shapley_threshold
TH,MUDAN,68.133,60000,20,1688970.0,shapley_threshold
TH_prior,MUDAN,75.546,60000,20,1621826.0,shapley_threshold
UCB,MUDAN,78.084,60000,50,144989.0,shapley_threshold
Bayesian_UCB,MUDAN,56.682,60000,50,141221.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,57.008,60000,50,7074.0,shapley_threshold
EPS,MUDAN,65.477,60000,50,127125.0,shapley_threshold
TH,MUDAN,68.309,60000,50,155562.0,shapley_threshold
TH_prior,MUDAN,73.616,60000,50,143703.0,shapley_threshold
UCB,MUDAN,71.409,60000,1,780325.0,shapley_closeness
Bayesian_UCB,MUDAN,69.368,60000,1,688512.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,55.935,60000,1,653343.0,shapley_closeness
EPS,MUDAN,68.781,60000,1,733838.0,shapley_closeness
TH,MUDAN,63.938,60000,1,687809.0,shapley_closeness
TH_prior,MUDAN,63.364,60000,1,643187.0,shapley_closeness
UCB,MUDAN,73.649,60000,4,2098819.0,shapley_closeness
Bayesian_UCB,MUDAN,66.139,60000,4,1863161.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,60.934,60000,4,1902480.0,shapley_closeness
EPS,MUDAN,60.111,60000,4,2026612.0,shapley_closeness
TH,MUDAN,67.143,60000,4,1848122.0,shapley_closeness
TH_prior,MUDAN,64.226,60000,4,1888624.0,shapley_closeness
UCB,MUDAN,77.112,60000,20,1190845.0,shapley_closeness
Bayesian_UCB,MUDAN,81.768,60000,20,1643269.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,68.018,60000,20,1569477.0,shapley_closeness
EPS,MUDAN,69.061,60000,20,1743450.0,shapley_closeness
TH,MUDAN,71.121,60000,20,1372859.0,shapley_closeness
TH_prior,MUDAN,66.234,60000,20,1229674.0,shapley_closeness
UCB,MUDAN,74.2,60000,50,102945.0,shapley_closeness
Bayesian_UCB,MUDAN,61.463,60000,50,184774.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,59.556,60000,50,130013.0,shapley_closeness
EPS,MUDAN,70.805,60000,50,100026.0,shapley_closeness
TH,MUDAN,74.041,60000,50,134057.0,shapley_closeness
TH_prior,MUDAN,74.492,60000,50,138650.0,shapley_closeness
