Bandit,Auction,Time (s),T,k,Revenue,armset
UCB_mean,MUDAN,8.94,20000,50,46754.0,voterank
UCB_mean_prior,MUDAN,11.844,20000,50,45334.0,voterank
Bayesian_UCB,MUDAN,8.116,20000,50,46157.0,voterank
Bayesian_UCB_prior,MUDAN,10.671,20000,50,57062.0,voterank
EPS,MUDAN,11.572,20000,50,57892.0,voterank
TH,MUDAN,12.758,20000,50,56904.0,voterank
TH_prior,MUDAN,11.174,20000,50,51188.0,voterank
UCB,MUDAN,10.893,20000,1,269251.0,shapley_degree
UCB_mean,MUDAN,12.416,20000,1,246114.0,shapley_degree
UCB_mean_prior,MUDAN,8.949,20000,1,256327.0,shapley_degree
Bayesian_UCB,MUDAN,7.867,20000,1,211946.0,shapley_degree
Bayesian_UCB_prior,MUDAN,10.322,20000,1,228637.0,shapley_degree
EPS,MUDAN,8.754,20000,1,250058.0,shapley_degree
TH,MUDAN,16.22,20000,1,212419.0,shapley_degree
TH_prior,MUDAN,7.52,20000,1,212510.0,shapley_degree
UCB,MUDAN,6.172,20000,4,737260.0,shapley_degree
UCB_mean,MUDAN,8.235,20000,4,660675.0,shapley_degree
UCB_mean_prior,MUDAN,6.607,20000,4,736423.0,shapley_degree
Bayesian_UCB,MUDAN,6.289,20000,4,610386.0,shapley_degree
Bayesian_UCB_prior,MUDAN,8.04,20000,4,558869.0,shapley_degree
EPS,MUDAN,7.31,20000,4,594431.0,shapley_degree
TH,MUDAN,9.054,20000,4,564861.0,shapley_degree
TH_prior,MUDAN,10.146,20000,4,597545.0,shapley_degree
UCB,MUDAN,11.688,20000,20,429818.0,shapley_degree
UCB_mean,MUDAN,12.101,20000,20,458606.0,shapley_degree
UCB_mean_prior,MUDAN,10.073,20000,20,598908.0,shapley_degree
Bayesian_UCB,MUDAN,10.479,20000,20,525191.0,shapley_degree
Bayesian_UCB_prior,MUDAN,9.052,20000,20,459096.0,shapley_degree
EPS,MUDAN,9.301,20000,20,480360.0,shapley_degree
TH,MUDAN,13.468,20000,20,461404.0,shapley_degree
TH_prior,MUDAN,11.133,20000,20,499572.0,shapley_degree
UCB,MUDAN,10.752,20000,50,29144.0,shapley_degree
UCB_mean,MUDAN,8.153,20000,50,64000.0,shapley_degree
UCB_mean_prior,MUDAN,7.443,20000,50,44252.0,shapley_degree
Bayesian_UCB,MUDAN,8.078,20000,50,1317.0,shapley_degree
Bayesian_UCB_prior,MUDAN,7.574,20000,50,1724.0,shapley_degree
EPS,MUDAN,13.407,20000,50,36736.0,shapley_degree
TH,MUDAN,14.764,20000,50,37727.0,shapley_degree
TH_prior,MUDAN,12.128,20000,50,26141.0,shapley_degree
UCB,MUDAN,8.079,20000,1,283100.0,shapley_threshold
UCB_mean,MUDAN,7.404,20000,1,274834.0,shapley_threshold
UCB_mean_prior,MUDAN,9.329,20000,1,252213.0,shapley_threshold
Bayesian_UCB,MUDAN,7.39,20000,1,232439.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,8.744,20000,1,213843.0,shapley_threshold
EPS,MUDAN,7.645,20000,1,234876.0,shapley_threshold
TH,MUDAN,10.462,20000,1,212977.0,shapley_threshold
TH_prior,MUDAN,11.469,20000,1,224689.0,shapley_threshold
UCB,MUDAN,9.722,20000,4,720453.0,shapley_threshold
UCB_mean,MUDAN,8.316,20000,4,727024.0,shapley_threshold
UCB_mean_prior,MUDAN,6.372,20000,4,692227.0,shapley_threshold
Bayesian_UCB,MUDAN,8.945,20000,4,602455.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,9.899,20000,4,572971.0,shapley_threshold
EPS,MUDAN,8.23,20000,4,628325.0,shapley_threshold
TH,MUDAN,11.126,20000,4,578419.0,shapley_threshold
TH_prior,MUDAN,12.807,20000,4,594489.0,shapley_threshold
UCB,MUDAN,14.394,20000,20,522729.0,shapley_threshold
UCB_mean,MUDAN,8.596,20000,20,466766.0,shapley_threshold
UCB_mean_prior,MUDAN,8.058,20000,20,498720.0,shapley_threshold
Bayesian_UCB,MUDAN,6.601,20000,20,548779.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,7.051,20000,20,556402.0,shapley_threshold
EPS,MUDAN,7.964,20000,20,446436.0,shapley_threshold
TH,MUDAN,9.263,20000,20,564875.0,shapley_threshold
TH_prior,MUDAN,8.685,20000,20,323479.0,shapley_threshold
UCB,MUDAN,7.33,20000,50,51131.0,shapley_threshold
UCB_mean,MUDAN,8.163,20000,50,49147.0,shapley_threshold
UCB_mean_prior,MUDAN,10.984,20000,50,38092.0,shapley_threshold
Bayesian_UCB,MUDAN,8.033,20000,50,3314.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,6.762,20000,50,5210.0,shapley_threshold
EPS,MUDAN,9.057,20000,50,21983.0,shapley_threshold
TH,MUDAN,10.917,20000,50,39797.0,shapley_threshold
TH_prior,MUDAN,13.033,20000,50,35799.0,shapley_threshold
UCB,MUDAN,11.696,20000,1,267553.0,shapley_closeness
UCB_mean,MUDAN,13.451,20000,1,326195.0,shapley_closeness
UCB_mean_prior,MUDAN,12.995,20000,1,268073.0,shapley_closeness
