Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,MUDAN,0.002,20,2,309.0,degree
TH,MUDAN,0.003,20,2,245.0,degree
TH_prior,MUDAN,0.003,20,2,316.0,degree
UCB,MUDAN,0.002,20,3,233.0,degree
Bayesian_UCB,MUDAN,0.003,20,3,696.0,degree
Bayesian_UCB_prior,MUDAN,0.002,20,3,396.0,degree
TH,MUDAN,0.004,20,3,457.0,degree
TH_prior,MUDAN,0.004,20,3,826.0,degree
UCB,MUDAN,0.002,20,4,779.0,degree
Bayesian_UCB,MUDAN,0.002,20,4,478.0,degree
Bayesian_UCB_prior,MUDAN,0.002,20,4,375.0,degree
TH,MUDAN,0.005,20,4,1096.0,degree
TH_prior,MUDAN,0.004,20,4,784.0,degree
UCB,MUDAN,0.002,20,5,644.0,degree
Bayesian_UCB,MUDAN,0.003,20,5,982.0,degree
Bayesian_UCB_prior,MUDAN,0.003,20,5,1033.0,degree
TH,MUDAN,0.003,20,5,361.0,degree
TH_prior,MUDAN,0.003,20,5,426.0,degree
UCB,MUDAN,0.002,20,1,254.0,voterank
Bayesian_UCB,MUDAN,0.002,20,1,163.0,voterank
Bayesian_UCB_prior,MUDAN,0.001,20,1,123.0,voterank
TH,MUDAN,0.004,20,1,278.0,voterank
TH_prior,MUDAN,0.003,20,1,252.0,voterank
UCB,MUDAN,0.002,20,2,751.0,voterank
Bayesian_UCB,MUDAN,0.002,20,2,198.0,voterank
Bayesian_UCB_prior,MUDAN,0.002,20,2,190.0,voterank
TH,MUDAN,0.003,20,2,242.0,voterank
TH_prior,MUDAN,0.003,20,2,200.0,voterank
UCB,MUDAN,0.002,20,3,475.0,voterank
Bayesian_UCB,MUDAN,0.002,20,3,406.0,voterank
Bayesian_UCB_prior,MUDAN,0.002,20,3,392.0,voterank
TH,MUDAN,0.003,20,3,234.0,voterank
TH_prior,MUDAN,0.003,20,3,186.0,voterank
UCB,MUDAN,0.002,20,4,544.0,voterank
Bayesian_UCB,MUDAN,0.002,20,4,611.0,voterank
Bayesian_UCB_prior,MUDAN,0.002,20,4,563.0,voterank
TH,MUDAN,0.003,20,4,487.0,voterank
TH_prior,MUDAN,0.003,20,4,299.0,voterank
UCB,MUDAN,0.003,20,5,825.0,voterank
Bayesian_UCB,MUDAN,0.004,20,5,1614.0,voterank
Bayesian_UCB_prior,MUDAN,0.002,20,5,578.0,voterank
TH,MUDAN,0.004,20,5,884.0,voterank
TH_prior,MUDAN,0.004,20,5,792.0,voterank
UCB,MUDAN,0.002,20,1,232.0,shapley_degree
Bayesian_UCB,MUDAN,0.002,20,1,273.0,shapley_degree
Bayesian_UCB_prior,MUDAN,0.002,20,1,157.0,shapley_degree
TH,MUDAN,0.004,20,1,184.0,shapley_degree
TH_prior,MUDAN,0.003,20,1,89.0,shapley_degree
UCB,MUDAN,0.002,20,2,275.0,shapley_degree
Bayesian_UCB,MUDAN,0.001,20,2,316.0,shapley_degree
Bayesian_UCB_prior,MUDAN,0.002,20,2,288.0,shapley_degree
TH,MUDAN,0.004,20,2,502.0,shapley_degree
TH_prior,MUDAN,0.004,20,2,120.0,shapley_degree
UCB,MUDAN,0.001,20,3,384.0,shapley_degree
Bayesian_UCB,MUDAN,0.003,20,3,723.0,shapley_degree
Bayesian_UCB_prior,MUDAN,0.002,20,3,483.0,shapley_degree
TH,MUDAN,0.004,20,3,501.0,shapley_degree
TH_prior,MUDAN,0.004,20,3,745.0,shapley_degree
UCB,MUDAN,0.002,20,4,357.0,shapley_degree
Bayesian_UCB,MUDAN,0.002,20,4,584.0,shapley_degree
Bayesian_UCB_prior,MUDAN,0.002,20,4,458.0,shapley_degree
TH,MUDAN,0.004,20,4,423.0,shapley_degree
TH_prior,MUDAN,0.004,20,4,780.0,shapley_degree
UCB,MUDAN,0.002,20,5,721.0,shapley_degree
Bayesian_UCB,MUDAN,0.002,20,5,437.0,shapley_degree
Bayesian_UCB_prior,MUDAN,0.002,20,5,732.0,shapley_degree
TH,MUDAN,0.003,20,5,186.0,shapley_degree
TH_prior,MUDAN,0.003,20,5,429.0,shapley_degree
UCB,MUDAN,0.001,20,1,151.0,shapley_threshold
Bayesian_UCB,MUDAN,0.002,20,1,286.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.001,20,1,177.0,shapley_threshold
TH,MUDAN,0.004,20,1,217.0,shapley_threshold
TH_prior,MUDAN,0.003,20,1,124.0,shapley_threshold
UCB,MUDAN,0.001,20,2,222.0,shapley_threshold
Bayesian_UCB,MUDAN,0.002,20,2,413.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.001,20,2,336.0,shapley_threshold
TH,MUDAN,0.003,20,2,284.0,shapley_threshold
TH_prior,MUDAN,0.003,20,2,492.0,shapley_threshold
UCB,MUDAN,0.002,20,3,367.0,shapley_threshold
Bayesian_UCB,MUDAN,0.002,20,3,202.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.002,20,3,291.0,shapley_threshold
TH,MUDAN,0.003,20,3,555.0,shapley_threshold
TH_prior,MUDAN,0.003,20,3,526.0,shapley_threshold
UCB,MUDAN,0.002,20,4,435.0,shapley_threshold
Bayesian_UCB,MUDAN,0.002,20,4,832.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.002,20,4,757.0,shapley_threshold
TH,MUDAN,0.003,20,4,331.0,shapley_threshold
TH_prior,MUDAN,0.004,20,4,622.0,shapley_threshold
UCB,MUDAN,0.002,20,5,821.0,shapley_threshold
Bayesian_UCB,MUDAN,0.002,20,5,515.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,0.002,20,5,506.0,shapley_threshold
TH,MUDAN,0.004,20,5,610.0,shapley_threshold
TH_prior,MUDAN,0.004,20,5,930.0,shapley_threshold
UCB,MUDAN,0.001,20,1,120.0,shapley_closeness
Bayesian_UCB,MUDAN,0.001,20,1,81.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.002,20,1,285.0,shapley_closeness
TH,MUDAN,0.003,20,1,103.0,shapley_closeness
TH_prior,MUDAN,0.003,20,1,180.0,shapley_closeness
UCB,MUDAN,0.002,20,2,404.0,shapley_closeness
Bayesian_UCB,MUDAN,0.002,20,2,559.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.001,20,2,237.0,shapley_closeness
TH,MUDAN,0.003,20,2,502.0,shapley_closeness
TH_prior,MUDAN,0.004,20,2,510.0,shapley_closeness
UCB,MUDAN,0.001,20,3,334.0,shapley_closeness
Bayesian_UCB,MUDAN,0.002,20,3,265.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.002,20,3,563.0,shapley_closeness
TH,MUDAN,0.004,20,3,585.0,shapley_closeness
TH_prior,MUDAN,0.003,20,3,724.0,shapley_closeness
UCB,MUDAN,0.002,20,4,668.0,shapley_closeness
Bayesian_UCB,MUDAN,0.002,20,4,657.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.002,20,4,327.0,shapley_closeness
TH,MUDAN,0.003,20,4,337.0,shapley_closeness
TH_prior,MUDAN,0.003,20,4,746.0,shapley_closeness
UCB,MUDAN,0.003,20,5,884.0,shapley_closeness
Bayesian_UCB,MUDAN,0.002,20,5,618.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,0.002,20,5,1206.0,shapley_closeness
TH,MUDAN,0.003,20,5,422.0,shapley_closeness
TH_prior,MUDAN,0.003,20,5,697.0,shapley_closeness
