Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,29.388,40000,2,973193.0,pagerank
Bayesian_UCB_prior,GIDM,25.136,40000,2,862174.0,pagerank
TH_prior,GIDM,33.064,40000,2,889411.0,pagerank
UCB,GIDM,29.219,40000,3,1127951.0,pagerank
Bayesian_UCB_prior,GIDM,28.683,40000,3,1063478.0,pagerank
TH_prior,GIDM,31.932,40000,3,970373.0,pagerank
UCB,GIDM,25.947,40000,4,1371504.0,pagerank
Bayesian_UCB_prior,GIDM,26.514,40000,4,1035759.0,pagerank
TH_prior,GIDM,30.697,40000,4,1119495.0,pagerank
UCB,GIDM,33.245,40000,5,1321481.0,pagerank
Bayesian_UCB_prior,GIDM,33.623,40000,5,1346044.0,pagerank
TH_prior,GIDM,36.007,40000,5,1304610.0,pagerank
UCB,GIDM,27.932,40000,2,949032.0,degree
Bayesian_UCB_prior,GIDM,31.847,40000,2,829966.0,degree
TH_prior,GIDM,34.292,40000,2,800010.0,degree
UCB,GIDM,33.0,40000,3,1235548.0,degree
Bayesian_UCB_prior,GIDM,34.005,40000,3,943999.0,degree
TH_prior,GIDM,35.173,40000,3,1018926.0,degree
UCB,GIDM,38.414,40000,4,1257964.0,degree
Bayesian_UCB_prior,GIDM,31.234,40000,4,1223967.0,degree
TH_prior,GIDM,33.438,40000,4,1133861.0,degree
UCB,GIDM,51.716,40000,5,1680171.0,degree
Bayesian_UCB_prior,GIDM,42.913,40000,5,1434519.0,degree
TH_prior,GIDM,38.482,40000,5,1221501.0,degree
UCB,GIDM,45.215,40000,2,1089770.0,voterank
Bayesian_UCB_prior,GIDM,34.919,40000,2,906619.0,voterank
TH_prior,GIDM,34.749,40000,2,785350.0,voterank
UCB,GIDM,35.933,40000,3,1261602.0,voterank
Bayesian_UCB_prior,GIDM,24.152,40000,3,975632.0,voterank
TH_prior,GIDM,29.29,40000,3,1032727.0,voterank
UCB,GIDM,30.882,40000,4,1335435.0,voterank
Bayesian_UCB_prior,GIDM,31.94,40000,4,1188760.0,voterank
TH_prior,GIDM,38.344,40000,4,1146778.0,voterank
UCB,GIDM,28.949,40000,5,1492127.0,voterank
Bayesian_UCB_prior,GIDM,30.342,40000,5,1238784.0,voterank
TH_prior,GIDM,37.279,40000,5,1267081.0,voterank
