Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,40.752,60000,1,9563962.956731215,pagerank
UCB,MUDAR,52.24,60000,2,7501638.671345145,pagerank
UCB,MUDAR,59.981,60000,3,7461688.00544795,pagerank
UCB,MUDAR,67.275,60000,4,6584922.902353943,pagerank
UCB,MUDAR,60.171,60000,5,6671157.058967004,pagerank
UCB,MUDAR,51.917,60000,1,9104028.811912889,degree
UCB,MUDAR,70.494,60000,2,8368219.27760573,degree
UCB,MUDAR,61.961,60000,3,6647455.389599279,degree
UCB,MUDAR,64.46,60000,4,6299027.748119734,degree
UCB,MUDAR,78.199,60000,5,7183886.100296838,degree
UCB,MUDAR,53.422,60000,1,10546579.318617808,voterank
UCB,MUDAR,57.451,60000,2,6557172.590917007,voterank
UCB,MUDAR,57.021,60000,3,8296203.083677251,voterank
UCB,MUDAR,60.282,60000,4,6503251.42463661,voterank
UCB,MUDAR,63.441,60000,5,4816200.393730033,voterank
