Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,56.35,60000,1,10287776.8405168,pagerank
UCB,MUDAR,59.624,60000,2,8102764.93139776,pagerank
UCB,MUDAR,80.038,60000,3,7774756.325197981,pagerank
UCB,MUDAR,81.835,60000,4,7540559.772315349,pagerank
UCB,MUDAR,66.774,60000,5,6116463.013291953,pagerank
UCB,MUDAR,80.811,60000,1,12479658.800970476,degree
UCB,MUDAR,83.449,60000,2,9521518.942739425,degree
UCB,MUDAR,64.869,60000,3,7595403.217568055,degree
UCB,MUDAR,71.125,60000,4,8004723.844573798,degree
UCB,MUDAR,52.684,60000,5,7747433.256795469,degree
UCB,MUDAR,70.188,60000,1,10197099.972762426,voterank
UCB,MUDAR,76.799,60000,2,9328534.92056271,voterank
UCB,MUDAR,68.14,60000,3,8127595.1235985095,voterank
UCB,MUDAR,54.346,60000,4,8008208.229156996,voterank
UCB,MUDAR,80.765,60000,5,6796097.3854525555,voterank
