Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,42.134,60000,1,9964098.90727066,pagerank
UCB,MUDAR,45.032,60000,2,8721549.513716083,pagerank
UCB,MUDAR,42.15,60000,3,8347570.282189771,pagerank
UCB,MUDAR,51.61,60000,4,6977129.270972696,pagerank
UCB,MUDAR,55.054,60000,5,6659553.452210057,pagerank
UCB,MUDAR,52.075,60000,1,11446855.968348546,degree
UCB,MUDAR,55.986,60000,2,9641472.201235997,degree
UCB,MUDAR,62.046,60000,3,7638823.880625424,degree
UCB,MUDAR,56.484,60000,4,7646239.405557997,degree
UCB,MUDAR,51.445,60000,5,7909168.892673735,degree
UCB,MUDAR,43.204,60000,1,9863715.955753043,voterank
UCB,MUDAR,58.596,60000,2,8934125.324483467,voterank
UCB,MUDAR,68.382,60000,3,7651654.770436978,voterank
UCB,MUDAR,53.086,60000,4,7774543.567594587,voterank
UCB,MUDAR,53.482,60000,5,7287770.106613159,voterank
