Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,MUDAR,73.669,80000,4,7730977.942237664,voterank
TH,MUDAR,102.088,80000,4,8163342.984254586,voterank
TH_prior,MUDAR,93.426,80000,4,8696299.117432736,voterank
UCB,MUDAR,81.245,80000,5,11837116.259106465,voterank
Bayesian_UCB,MUDAR,75.872,80000,5,7476994.195136202,voterank
Bayesian_UCB_prior,MUDAR,76.364,80000,5,7606496.161548463,voterank
TH,MUDAR,85.35,80000,5,7551736.885169128,voterank
TH_prior,MUDAR,84.739,80000,5,8221756.976985285,voterank
UCB,MUDAR,95.404,80000,1,12164408.101714911,shapley_degree
Bayesian_UCB,MUDAR,87.569,80000,1,9260713.662812902,shapley_degree
Bayesian_UCB_prior,MUDAR,88.825,80000,1,11680887.209736178,shapley_degree
TH,MUDAR,85.286,80000,1,10157234.111160213,shapley_degree
TH_prior,MUDAR,85.451,80000,1,10731240.316949261,shapley_degree
UCB,MUDAR,100.938,80000,2,9815931.277876064,shapley_degree
Bayesian_UCB,MUDAR,74.172,80000,2,8828589.186380321,shapley_degree
Bayesian_UCB_prior,MUDAR,83.988,80000,2,8717602.525774451,shapley_degree
TH,MUDAR,85.681,80000,2,8425438.10646261,shapley_degree
TH_prior,MUDAR,88.877,80000,2,8571474.63763639,shapley_degree
UCB,MUDAR,101.948,80000,3,8459380.505380418,shapley_degree
Bayesian_UCB,MUDAR,91.079,80000,3,8230388.787085718,shapley_degree
Bayesian_UCB_prior,MUDAR,78.933,80000,3,7973426.839129349,shapley_degree
TH,MUDAR,87.605,80000,3,7807157.802671838,shapley_degree
TH_prior,MUDAR,85.351,80000,3,8006839.396635156,shapley_degree
UCB,MUDAR,90.775,80000,4,8462837.233088078,shapley_degree
Bayesian_UCB,MUDAR,76.798,80000,4,7068005.272813778,shapley_degree
Bayesian_UCB_prior,MUDAR,78.726,80000,4,6193508.44055044,shapley_degree
TH,MUDAR,80.17,80000,4,6552150.266539513,shapley_degree
TH_prior,MUDAR,87.74,80000,4,7739920.7183946725,shapley_degree
UCB,MUDAR,90.348,80000,5,8825812.496961743,shapley_degree
Bayesian_UCB,MUDAR,85.897,80000,5,7074520.266338671,shapley_degree
Bayesian_UCB_prior,MUDAR,74.687,80000,5,7138502.5038611805,shapley_degree
TH,MUDAR,84.569,80000,5,6741118.767225722,shapley_degree
TH_prior,MUDAR,105.287,80000,5,7582435.842748227,shapley_degree
