Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,168.814,80000,1,12608255.68341263,normal
Bayesian_UCB,MUDAR,176.315,80000,1,10330366.749798054,normal
TH,MUDAR,827.917,80000,1,10745321.9102069,normal
UCB,MUDAR,183.371,80000,2,10695170.014209855,normal
Bayesian_UCB,MUDAR,185.899,80000,2,8510556.428293629,normal
TH,MUDAR,826.838,80000,2,9412565.81547976,normal
UCB,MUDAR,183.564,80000,3,9660212.046391482,normal
Bayesian_UCB,MUDAR,187.489,80000,3,8718530.614480253,normal
TH,MUDAR,833.269,80000,3,7791247.566479624,normal
UCB,MUDAR,179.693,80000,4,8140224.023218658,normal
Bayesian_UCB,MUDAR,191.352,80000,4,7721058.071582224,normal
TH,MUDAR,818.363,80000,4,7404650.384257049,normal
UCB,MUDAR,190.981,80000,5,8452876.335468955,normal
Bayesian_UCB,MUDAR,195.298,80000,5,6839633.993987296,normal
TH,MUDAR,823.298,80000,5,6864125.509462751,normal
UCB,MUDAR,70.861,80000,1,12407131.605360432,pagerank
Bayesian_UCB,MUDAR,73.18,80000,1,9913607.616033668,pagerank
Bayesian_UCB_prior,MUDAR,69.548,80000,1,10615553.165302806,pagerank
TH,MUDAR,79.158,80000,1,10833885.576197622,pagerank
TH_prior,MUDAR,86.003,80000,1,10820245.143102892,pagerank
UCB,MUDAR,71.272,80000,2,11021076.756732604,pagerank
Bayesian_UCB,MUDAR,79.916,80000,2,10582784.890819533,pagerank
Bayesian_UCB_prior,MUDAR,79.076,80000,2,11288342.942171771,pagerank
TH,MUDAR,84.086,80000,2,10254057.691668097,pagerank
TH_prior,MUDAR,91.169,80000,2,9428143.017800778,pagerank
UCB,MUDAR,78.904,80000,3,9396226.133618373,pagerank
Bayesian_UCB,MUDAR,94.361,80000,3,9691074.536441203,pagerank
Bayesian_UCB_prior,MUDAR,87.936,80000,3,9144770.720567076,pagerank
TH,MUDAR,80.753,80000,3,8479762.868204888,pagerank
TH_prior,MUDAR,83.061,80000,3,7934617.455161338,pagerank
UCB,MUDAR,90.215,80000,4,9366447.432542203,pagerank
Bayesian_UCB,MUDAR,73.652,80000,4,7975703.501123484,pagerank
Bayesian_UCB_prior,MUDAR,83.157,80000,4,7691594.230511243,pagerank
TH,MUDAR,81.781,80000,4,8205257.363095808,pagerank
TH_prior,MUDAR,86.271,80000,4,8597617.364101913,pagerank
UCB,MUDAR,79.906,80000,5,8474259.03186864,pagerank
Bayesian_UCB,MUDAR,77.82,80000,5,7463817.740975265,pagerank
Bayesian_UCB_prior,MUDAR,85.639,80000,5,7165032.18482805,pagerank
TH,MUDAR,84.636,80000,5,7588362.36163369,pagerank
TH_prior,MUDAR,77.609,80000,5,6539389.6809502635,pagerank
