Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,GIDM,0.018,100,4,3045.0,shapley_threshold
TH,GIDM,0.024,100,4,3192.0,shapley_threshold
TH_prior,GIDM,0.02,100,4,1849.0,shapley_threshold
UCB,GIDM,0.023,100,5,2759.0,shapley_threshold
Bayesian_UCB,GIDM,0.016,100,5,2244.0,shapley_threshold
Bayesian_UCB_prior,GIDM,0.018,100,5,2970.0,shapley_threshold
TH,GIDM,0.023,100,5,2598.0,shapley_threshold
TH_prior,GIDM,0.031,100,5,4430.0,shapley_threshold
UCB,GIDM,0.016,100,1,1634.0,shapley_closeness
Bayesian_UCB,GIDM,0.015,100,1,1948.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.013,100,1,1711.0,shapley_closeness
TH,GIDM,0.021,100,1,1499.0,shapley_closeness
TH_prior,GIDM,0.036,100,1,1618.0,shapley_closeness
UCB,GIDM,0.017,100,2,1421.0,shapley_closeness
Bayesian_UCB,GIDM,0.018,100,2,2431.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.017,100,2,2986.0,shapley_closeness
TH,GIDM,0.027,100,2,2057.0,shapley_closeness
TH_prior,GIDM,0.034,100,2,2326.0,shapley_closeness
UCB,GIDM,0.011,100,3,1939.0,shapley_closeness
Bayesian_UCB,GIDM,0.017,100,3,2129.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.014,100,3,1748.0,shapley_closeness
TH,GIDM,0.026,100,3,2303.0,shapley_closeness
TH_prior,GIDM,0.019,100,3,2051.0,shapley_closeness
UCB,GIDM,0.018,100,4,3014.0,shapley_closeness
Bayesian_UCB,GIDM,0.017,100,4,2106.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.018,100,4,1778.0,shapley_closeness
TH,GIDM,0.039,100,4,2698.0,shapley_closeness
TH_prior,GIDM,0.028,100,4,2264.0,shapley_closeness
UCB,GIDM,0.021,100,5,2333.0,shapley_closeness
Bayesian_UCB,GIDM,0.013,100,5,1999.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.019,100,5,2844.0,shapley_closeness
TH,GIDM,0.022,100,5,2336.0,shapley_closeness
TH_prior,GIDM,0.04,100,5,3412.0,shapley_closeness
