Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,0.018,100,2,2247.0,shapley_degree
Bayesian_UCB,GIDM,0.021,100,2,2580.0,shapley_degree
Bayesian_UCB_prior,GIDM,0.016,100,2,2751.0,shapley_degree
TH,GIDM,0.024,100,2,2562.0,shapley_degree
TH_prior,GIDM,0.027,100,2,1399.0,shapley_degree
UCB,GIDM,0.01,100,3,2096.0,shapley_degree
Bayesian_UCB,GIDM,0.02,100,3,2584.0,shapley_degree
Bayesian_UCB_prior,GIDM,0.023,100,3,2661.0,shapley_degree
TH,GIDM,0.028,100,3,2156.0,shapley_degree
TH_prior,GIDM,0.02,100,3,1873.0,shapley_degree
UCB,GIDM,0.019,100,4,2898.0,shapley_degree
Bayesian_UCB,GIDM,0.015,100,4,2571.0,shapley_degree
Bayesian_UCB_prior,GIDM,0.02,100,4,2660.0,shapley_degree
TH,GIDM,0.027,100,4,3937.0,shapley_degree
TH_prior,GIDM,0.024,100,4,2180.0,shapley_degree
UCB,GIDM,0.023,100,5,4648.0,shapley_degree
Bayesian_UCB,GIDM,0.015,100,5,2937.0,shapley_degree
Bayesian_UCB_prior,GIDM,0.02,100,5,1784.0,shapley_degree
TH,GIDM,0.02,100,5,1992.0,shapley_degree
TH_prior,GIDM,0.023,100,5,2466.0,shapley_degree
UCB,GIDM,0.014,100,1,1210.0,shapley_threshold
Bayesian_UCB,GIDM,0.015,100,1,1628.0,shapley_threshold
Bayesian_UCB_prior,GIDM,0.013,100,1,1029.0,shapley_threshold
TH,GIDM,0.031,100,1,2246.0,shapley_threshold
TH_prior,GIDM,0.021,100,1,2078.0,shapley_threshold
UCB,GIDM,0.019,100,2,1913.0,shapley_threshold
Bayesian_UCB,GIDM,0.022,100,2,2494.0,shapley_threshold
Bayesian_UCB_prior,GIDM,0.023,100,2,2662.0,shapley_threshold
TH,GIDM,0.025,100,2,2322.0,shapley_threshold
TH_prior,GIDM,0.024,100,2,2084.0,shapley_threshold
UCB,GIDM,0.03,100,3,1975.0,shapley_threshold
Bayesian_UCB,GIDM,0.014,100,3,1622.0,shapley_threshold
Bayesian_UCB_prior,GIDM,0.014,100,3,2298.0,shapley_threshold
TH,GIDM,0.028,100,3,2375.0,shapley_threshold
TH_prior,GIDM,0.022,100,3,2122.0,shapley_threshold
UCB,GIDM,0.033,100,4,3219.0,shapley_threshold
Bayesian_UCB,GIDM,0.02,100,4,2284.0,shapley_threshold
Bayesian_UCB_prior,GIDM,0.024,100,4,2521.0,shapley_threshold
TH,GIDM,0.024,100,4,1769.0,shapley_threshold
TH_prior,GIDM,0.025,100,4,3168.0,shapley_threshold
UCB,GIDM,0.02,100,5,2700.0,shapley_threshold
Bayesian_UCB,GIDM,0.017,100,5,2711.0,shapley_threshold
Bayesian_UCB_prior,GIDM,0.014,100,5,2001.0,shapley_threshold
TH,GIDM,0.027,100,5,2415.0,shapley_threshold
TH_prior,GIDM,0.024,100,5,3026.0,shapley_threshold
UCB,GIDM,0.02,100,1,1294.0,shapley_closeness
Bayesian_UCB,GIDM,0.018,100,1,1355.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.013,100,1,1462.0,shapley_closeness
TH,GIDM,0.027,100,1,1527.0,shapley_closeness
TH_prior,GIDM,0.023,100,1,1831.0,shapley_closeness
UCB,GIDM,0.014,100,2,2252.0,shapley_closeness
Bayesian_UCB,GIDM,0.018,100,2,1967.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.014,100,2,1946.0,shapley_closeness
TH,GIDM,0.022,100,2,1494.0,shapley_closeness
TH_prior,GIDM,0.024,100,2,2117.0,shapley_closeness
UCB,GIDM,0.019,100,3,2648.0,shapley_closeness
Bayesian_UCB,GIDM,0.02,100,3,3349.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.018,100,3,2606.0,shapley_closeness
TH,GIDM,0.021,100,3,2716.0,shapley_closeness
TH_prior,GIDM,0.024,100,3,3247.0,shapley_closeness
UCB,GIDM,0.016,100,4,1908.0,shapley_closeness
Bayesian_UCB,GIDM,0.025,100,4,3157.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.018,100,4,2061.0,shapley_closeness
TH,GIDM,0.027,100,4,3568.0,shapley_closeness
TH_prior,GIDM,0.031,100,4,3629.0,shapley_closeness
UCB,GIDM,0.021,100,5,4387.0,shapley_closeness
Bayesian_UCB,GIDM,0.017,100,5,2647.0,shapley_closeness
Bayesian_UCB_prior,GIDM,0.02,100,5,2791.0,shapley_closeness
TH,GIDM,0.023,100,5,2381.0,shapley_closeness
TH_prior,GIDM,0.022,100,5,2547.0,shapley_closeness
