Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,MUDAR,10.571,20000,5,2073718.633653756,degree
TH,MUDAR,15.626,20000,5,2109387.1387099735,degree
TH_prior,MUDAR,13.311,20000,5,2010453.6065547008,degree
UCB,MUDAR,15.337,20000,1,3724536.5233510295,voterank
Bayesian_UCB,MUDAR,12.808,20000,1,2666085.6649646605,voterank
Bayesian_UCB_prior,MUDAR,14.304,20000,1,2747909.3173293066,voterank
TH,MUDAR,11.774,20000,1,3089744.202368083,voterank
TH_prior,MUDAR,11.093,20000,1,2857863.66911501,voterank
UCB,MUDAR,13.208,20000,2,2635969.6402724735,voterank
Bayesian_UCB,MUDAR,7.402,20000,2,2080399.462915526,voterank
Bayesian_UCB_prior,MUDAR,10.012,20000,2,3140758.413171482,voterank
TH,MUDAR,11.941,20000,2,2643591.535714861,voterank
TH_prior,MUDAR,13.624,20000,2,2578297.6539158947,voterank
UCB,MUDAR,15.749,20000,3,2908894.9824023168,voterank
Bayesian_UCB,MUDAR,18.39,20000,3,2912975.6902384046,voterank
Bayesian_UCB_prior,MUDAR,6.878,20000,3,2005259.3876447552,voterank
TH,MUDAR,9.438,20000,3,2410923.2486037277,voterank
TH_prior,MUDAR,14.722,20000,3,2458656.319819594,voterank
UCB,MUDAR,9.655,20000,4,2334083.756025993,voterank
Bayesian_UCB,MUDAR,17.462,20000,4,2260746.251244626,voterank
Bayesian_UCB_prior,MUDAR,13.346,20000,4,2027457.684622917,voterank
TH,MUDAR,15.105,20000,4,2324118.0387005503,voterank
TH_prior,MUDAR,13.606,20000,4,2139128.6409366233,voterank
UCB,MUDAR,14.342,20000,5,2162898.4340468165,voterank
Bayesian_UCB,MUDAR,11.481,20000,5,1999249.8830096151,voterank
Bayesian_UCB_prior,MUDAR,9.73,20000,5,2126909.728314322,voterank
TH,MUDAR,11.529,20000,5,1990830.2363558428,voterank
TH_prior,MUDAR,11.163,20000,5,2098686.537158832,voterank
UCB,MUDAR,10.069,20000,1,2771330.983417344,shapley_degree
Bayesian_UCB,MUDAR,15.53,20000,1,3585504.7726620017,shapley_degree
Bayesian_UCB_prior,MUDAR,10.627,20000,1,2910707.775940217,shapley_degree
TH,MUDAR,14.47,20000,1,2594176.4025081857,shapley_degree
TH_prior,MUDAR,13.297,20000,1,2693572.719448742,shapley_degree
UCB,MUDAR,12.705,20000,2,2429358.080236881,shapley_degree
Bayesian_UCB,MUDAR,18.474,20000,2,2390055.9882782637,shapley_degree
Bayesian_UCB_prior,MUDAR,12.827,20000,2,2003913.7475207339,shapley_degree
TH,MUDAR,17.226,20000,2,2171363.472284506,shapley_degree
TH_prior,MUDAR,14.931,20000,2,2254918.2927880054,shapley_degree
UCB,MUDAR,11.428,20000,3,2560434.1472186865,shapley_degree
Bayesian_UCB,MUDAR,12.245,20000,3,2320514.167081607,shapley_degree
Bayesian_UCB_prior,MUDAR,7.979,20000,3,1713003.5823754575,shapley_degree
TH,MUDAR,14.055,20000,3,1749520.614953592,shapley_degree
TH_prior,MUDAR,12.074,20000,3,1820431.590603505,shapley_degree
UCB,MUDAR,12.888,20000,4,2310179.6689204248,shapley_degree
Bayesian_UCB,MUDAR,11.934,20000,4,1563305.014377365,shapley_degree
Bayesian_UCB_prior,MUDAR,16.217,20000,4,2094985.8089617444,shapley_degree
TH,MUDAR,16.438,20000,4,2006603.5620733658,shapley_degree
TH_prior,MUDAR,12.738,20000,4,1696651.785647532,shapley_degree
UCB,MUDAR,10.575,20000,5,1954638.5156105398,shapley_degree
Bayesian_UCB,MUDAR,18.283,20000,5,2393315.180791396,shapley_degree
Bayesian_UCB_prior,MUDAR,14.878,20000,5,2169660.680877005,shapley_degree
TH,MUDAR,12.623,20000,5,1513452.881095696,shapley_degree
TH_prior,MUDAR,12.576,20000,5,1724262.5355082063,shapley_degree
UCB,MUDAR,15.186,20000,1,2764497.091390059,shapley_threshold
Bayesian_UCB,MUDAR,16.514,20000,1,2832422.196535015,shapley_threshold
Bayesian_UCB_prior,MUDAR,11.186,20000,1,2700851.0407307823,shapley_threshold
TH,MUDAR,17.005,20000,1,2550079.1013113586,shapley_threshold
TH_prior,MUDAR,12.772,20000,1,2528275.7536712005,shapley_threshold
UCB,MUDAR,9.331,20000,2,2456489.256358419,shapley_threshold
Bayesian_UCB,MUDAR,12.168,20000,2,2199945.638341708,shapley_threshold
Bayesian_UCB_prior,MUDAR,8.256,20000,2,2450949.573323546,shapley_threshold
TH,MUDAR,10.546,20000,2,2335586.070074867,shapley_threshold
TH_prior,MUDAR,13.821,20000,2,2655426.7245732695,shapley_threshold
UCB,MUDAR,14.08,20000,3,2554259.3493246506,shapley_threshold
Bayesian_UCB,MUDAR,12.952,20000,3,2443997.8498075404,shapley_threshold
Bayesian_UCB_prior,MUDAR,21.027,20000,3,1881094.0558434867,shapley_threshold
TH,MUDAR,10.327,20000,3,2195842.1613913532,shapley_threshold
TH_prior,MUDAR,9.379,20000,3,2057541.7035057016,shapley_threshold
UCB,MUDAR,6.903,20000,4,2094963.3365148008,shapley_threshold
Bayesian_UCB,MUDAR,7.118,20000,4,1810405.0310274032,shapley_threshold
Bayesian_UCB_prior,MUDAR,8.674,20000,4,1977360.829977535,shapley_threshold
TH,MUDAR,11.862,20000,4,1795405.2313133026,shapley_threshold
TH_prior,MUDAR,11.743,20000,4,1776690.8474032609,shapley_threshold
UCB,MUDAR,13.606,20000,5,1721235.9438141016,shapley_threshold
Bayesian_UCB,MUDAR,9.835,20000,5,1562910.2690805115,shapley_threshold
Bayesian_UCB_prior,MUDAR,14.57,20000,5,2038257.0976693716,shapley_threshold
TH,MUDAR,15.152,20000,5,1729485.7489924852,shapley_threshold
TH_prior,MUDAR,14.599,20000,5,1772548.567698427,shapley_threshold
UCB,MUDAR,13.262,20000,1,3069083.0819336628,shapley_closeness
Bayesian_UCB,MUDAR,10.692,20000,1,2519311.6932271402,shapley_closeness
Bayesian_UCB_prior,MUDAR,11.923,20000,1,2631087.351017963,shapley_closeness
TH,MUDAR,17.321,20000,1,2352508.036814308,shapley_closeness
TH_prior,MUDAR,18.13,20000,1,2534855.1892311973,shapley_closeness
UCB,MUDAR,12.582,20000,2,2459757.9528460945,shapley_closeness
Bayesian_UCB,MUDAR,14.475,20000,2,1815369.6258734195,shapley_closeness
Bayesian_UCB_prior,MUDAR,12.072,20000,2,2040985.8244927232,shapley_closeness
TH,MUDAR,18.467,20000,2,2267677.673467775,shapley_closeness
TH_prior,MUDAR,13.702,20000,2,2140126.677246953,shapley_closeness
UCB,MUDAR,11.521,20000,3,2470959.7615825487,shapley_closeness
Bayesian_UCB,MUDAR,12.201,20000,3,1767686.2112796945,shapley_closeness
Bayesian_UCB_prior,MUDAR,11.736,20000,3,1861670.2752912454,shapley_closeness
TH,MUDAR,19.339,20000,3,2174193.357069372,shapley_closeness
TH_prior,MUDAR,12.42,20000,3,1945516.818371404,shapley_closeness
UCB,MUDAR,13.97,20000,4,1889341.5792558985,shapley_closeness
Bayesian_UCB,MUDAR,16.913,20000,4,2271548.0666761524,shapley_closeness
Bayesian_UCB_prior,MUDAR,16.363,20000,4,2328108.8312811353,shapley_closeness
TH,MUDAR,18.534,20000,4,2048093.069608796,shapley_closeness
TH_prior,MUDAR,17.346,20000,4,1899101.1573907777,shapley_closeness
UCB,MUDAR,19.52,20000,5,2498549.9513353463,shapley_closeness
Bayesian_UCB,MUDAR,13.837,20000,5,1608504.658391103,shapley_closeness
Bayesian_UCB_prior,MUDAR,12.423,20000,5,1526365.7533147293,shapley_closeness
TH,MUDAR,14.685,20000,5,1825804.0110177093,shapley_closeness
TH_prior,MUDAR,14.766,20000,5,1650829.9275545664,shapley_closeness
