Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,10.005,20000,2,622387.0,pagerank
UCB,GIDM,9.432,20000,3,723667.0,pagerank
UCB,GIDM,8.521,20000,4,707789.0,pagerank
UCB,GIDM,9.343,20000,5,809808.0,pagerank
UCB,GIDM,9.188,20000,2,520589.0,degree
UCB,GIDM,11.766,20000,3,655350.0,degree
UCB,GIDM,10.648,20000,4,732855.0,degree
UCB,GIDM,11.928,20000,5,884658.0,degree
UCB,GIDM,10.275,20000,2,545313.0,voterank
UCB,GIDM,10.515,20000,3,550217.0,voterank
UCB,GIDM,8.776,20000,4,790166.0,voterank
UCB,GIDM,7.563,20000,5,732007.0,voterank
UCB,GIDM,9.288,20000,2,521542.0,shapley_degree
UCB,GIDM,8.576,20000,3,724715.0,shapley_degree
UCB,GIDM,7.726,20000,4,630773.0,shapley_degree
UCB,GIDM,6.653,20000,5,727802.0,shapley_degree
