Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,9.928,20000,2,469095.0,pagerank
UCB,GIDM,7.368,20000,3,566547.0,pagerank
UCB,GIDM,8.252,20000,4,592991.0,pagerank
UCB,GIDM,7.881,20000,5,804442.0,pagerank
UCB,GIDM,6.687,20000,2,492087.0,degree
UCB,GIDM,8.3,20000,3,623716.0,degree
UCB,GIDM,6.766,20000,4,597154.0,degree
UCB,GIDM,8.383,20000,5,600268.0,degree
UCB,GIDM,8.463,20000,2,486720.0,voterank
UCB,GIDM,10.502,20000,3,622665.0,voterank
UCB,GIDM,7.544,20000,4,692155.0,voterank
UCB,GIDM,9.977,20000,5,759281.0,voterank
UCB,GIDM,8.031,20000,2,464776.0,shapley_degree
UCB,GIDM,7.811,20000,3,613132.0,shapley_degree
UCB,GIDM,8.292,20000,4,652827.0,shapley_degree
UCB,GIDM,10.715,20000,5,597977.0,shapley_degree
