Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,5.726,20000,2,415697.0,pagerank
UCB,MUDAN,8.795,20000,3,574299.0,pagerank
UCB,MUDAN,4.6,20000,4,676369.0,pagerank
UCB,MUDAN,6.165,20000,5,764354.0,pagerank
UCB,MUDAN,4.496,20000,2,403315.0,degree
UCB,MUDAN,5.703,20000,3,590906.0,degree
UCB,MUDAN,4.983,20000,4,775583.0,degree
UCB,MUDAN,5.238,20000,5,879749.0,degree
UCB,MUDAN,7.585,20000,2,417455.0,voterank
UCB,MUDAN,7.589,20000,3,696133.0,voterank
UCB,MUDAN,5.476,20000,4,725035.0,voterank
UCB,MUDAN,7.345,20000,5,766207.0,voterank
UCB,MUDAN,5.88,20000,2,396993.0,shapley_degree
UCB,MUDAN,7.045,20000,3,561008.0,shapley_degree
UCB,MUDAN,7.619,20000,4,677253.0,shapley_degree
UCB,MUDAN,7.432,20000,5,901649.0,shapley_degree
