Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,68.389,80000,2,2178136.0,pagerank
UCB,GIDM,82.289,80000,3,2613200.0,pagerank
UCB,GIDM,80.601,80000,4,2969075.0,pagerank
UCB,GIDM,79.822,80000,5,3295317.0,pagerank
UCB,GIDM,94.253,80000,2,2525384.0,degree
UCB,GIDM,84.344,80000,3,2315846.0,degree
UCB,GIDM,96.232,80000,4,3533555.0,degree
UCB,GIDM,92.267,80000,5,3172778.0,degree
UCB,GIDM,70.257,80000,2,2223269.0,voterank
UCB,GIDM,103.006,80000,3,3096044.0,voterank
UCB,GIDM,92.39,80000,4,2876426.0,voterank
UCB,GIDM,74.571,80000,5,3317956.0,voterank
UCB,GIDM,86.752,80000,2,2229191.0,shapley_degree
UCB,GIDM,90.352,80000,3,2331199.0,shapley_degree
UCB,GIDM,97.658,80000,4,2815356.0,shapley_degree
UCB,GIDM,98.207,80000,5,2897947.0,shapley_degree
