Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,56.864,80000,2,2015003.0,pagerank
UCB,GIDM,78.46,80000,3,2859960.0,pagerank
UCB,GIDM,77.662,80000,4,2665667.0,pagerank
UCB,GIDM,85.135,80000,5,3043272.0,pagerank
UCB,GIDM,88.926,80000,2,2056935.0,degree
UCB,GIDM,77.731,80000,3,2600539.0,degree
UCB,GIDM,97.73,80000,4,3276390.0,degree
UCB,GIDM,67.572,80000,5,2974819.0,degree
UCB,GIDM,94.1,80000,2,2236621.0,voterank
UCB,GIDM,91.735,80000,3,2596776.0,voterank
UCB,GIDM,89.384,80000,4,2736777.0,voterank
UCB,GIDM,93.792,80000,5,3014771.0,voterank
UCB,GIDM,77.929,80000,2,1969182.0,shapley_degree
UCB,GIDM,97.68,80000,3,2171562.0,shapley_degree
UCB,GIDM,76.922,80000,4,2938329.0,shapley_degree
UCB,GIDM,99.474,80000,5,2917552.0,shapley_degree
