Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,46.97,60000,2,1342523.0,pagerank
UCB,MUDAN,55.793,60000,3,1866367.0,pagerank
UCB,MUDAN,64.076,60000,4,2110968.0,pagerank
UCB,MUDAN,56.476,60000,5,2380021.0,pagerank
UCB,MUDAN,49.814,60000,2,1262219.0,degree
UCB,MUDAN,53.934,60000,3,1530753.0,degree
UCB,MUDAN,44.928,60000,4,2322948.0,degree
UCB,MUDAN,61.642,60000,5,3194749.0,degree
UCB,MUDAN,50.624,60000,2,1510358.0,voterank
UCB,MUDAN,55.163,60000,3,1800603.0,voterank
UCB,MUDAN,55.77,60000,4,2436275.0,voterank
UCB,MUDAN,79.57,60000,5,3076075.0,voterank
UCB,MUDAN,57.688,60000,2,1213700.0,shapley_degree
UCB,MUDAN,50.034,60000,3,1865376.0,shapley_degree
UCB,MUDAN,56.057,60000,4,2150287.0,shapley_degree
UCB,MUDAN,53.96,60000,5,2439060.0,shapley_degree
