Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,185.747,40000,2,756835.0,normal
UCB,GIDM,174.972,40000,3,927475.0,normal
UCB,GIDM,198.975,40000,4,1021152.0,normal
UCB,GIDM,182.247,40000,5,1118217.0,normal
UCB,GIDM,46.58,40000,2,1072785.0,pagerank
UCB,GIDM,58.822,40000,3,1450226.0,pagerank
UCB,GIDM,65.319,40000,4,1468703.0,pagerank
UCB,GIDM,54.205,40000,5,1777159.0,pagerank
UCB,GIDM,67.872,40000,2,1006827.0,degree
UCB,GIDM,63.857,40000,3,1344636.0,degree
UCB,GIDM,55.446,40000,4,1374973.0,degree
UCB,GIDM,43.5,40000,5,1517131.0,degree
UCB,GIDM,37.279,40000,2,991317.0,voterank
UCB,GIDM,47.546,40000,3,1144589.0,voterank
UCB,GIDM,44.309,40000,4,1351526.0,voterank
UCB,GIDM,45.034,40000,5,1808662.0,voterank
