Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,96.215,40000,2,767309.0,normal
UCB,GIDM,101.875,40000,3,943110.0,normal
UCB,GIDM,98.262,40000,4,1062251.0,normal
UCB,GIDM,98.54,40000,5,1142257.0,normal
UCB,GIDM,30.578,40000,2,844045.0,pagerank
UCB,GIDM,53.327,40000,3,1578853.0,pagerank
UCB,GIDM,52.852,40000,4,1555155.0,pagerank
UCB,GIDM,44.912,40000,5,1612573.0,pagerank
UCB,GIDM,30.877,40000,2,1216129.0,degree
UCB,GIDM,37.168,40000,3,1034435.0,degree
UCB,GIDM,47.879,40000,4,1437441.0,degree
UCB,GIDM,30.315,40000,5,1693878.0,degree
UCB,GIDM,40.777,40000,2,1183292.0,voterank
UCB,GIDM,34.902,40000,3,1249990.0,voterank
UCB,GIDM,59.555,40000,4,1815296.0,voterank
UCB,GIDM,52.306,40000,5,1528539.0,voterank
