Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,93.214,40000,2,614924.0932957308,normal
UCB,MUDAR,92.076,40000,3,798787.1376287617,normal
UCB,MUDAR,97.871,40000,4,936294.4849595297,normal
UCB,MUDAR,99.206,40000,5,1021429.695068067,normal
UCB,MUDAR,32.606,40000,2,755183.0531459,pagerank
UCB,MUDAR,32.221,40000,3,1127958.696333661,pagerank
UCB,MUDAR,27.39,40000,4,1321819.7027055686,pagerank
UCB,MUDAR,38.028,40000,5,1671740.9308037155,pagerank
UCB,MUDAR,29.751,40000,2,811025.5853140779,degree
UCB,MUDAR,37.268,40000,3,1141170.271989579,degree
UCB,MUDAR,29.071,40000,4,1150085.9808460025,degree
UCB,MUDAR,28.984,40000,5,1226195.4775734893,degree
UCB,MUDAR,37.002,40000,2,891589.40191321,voterank
UCB,MUDAR,37.209,40000,3,894584.4331599982,voterank
UCB,MUDAR,36.368,40000,4,1275960.1114563597,voterank
UCB,MUDAR,34.099,40000,5,1333348.784627981,voterank
