Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,101.779,40000,2,651180.0,normal
UCB,MUDAN,101.711,40000,3,889095.0,normal
UCB,MUDAN,108.0,40000,4,1079887.0,normal
UCB,MUDAN,105.895,40000,5,1227495.0,normal
UCB,MUDAN,41.821,40000,2,858704.0,pagerank
UCB,MUDAN,33.955,40000,3,1034167.0,pagerank
UCB,MUDAN,30.797,40000,4,1480415.0,pagerank
UCB,MUDAN,42.495,40000,5,1486654.0,pagerank
UCB,MUDAN,46.62,40000,2,795501.0,degree
UCB,MUDAN,36.432,40000,3,1143662.0,degree
UCB,MUDAN,43.791,40000,4,1551983.0,degree
UCB,MUDAN,32.832,40000,5,1291990.0,degree
UCB,MUDAN,22.662,40000,2,858736.0,voterank
UCB,MUDAN,32.78,40000,3,1251407.0,voterank
UCB,MUDAN,25.565,40000,4,1433043.0,voterank
UCB,MUDAN,45.623,40000,5,1540470.0,voterank
