Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,150.129,40000,2,613792.3598959495,normal
UCB,MUDAR,164.199,40000,3,792059.8983817109,normal
UCB,MUDAR,184.223,40000,4,927501.935594406,normal
UCB,MUDAR,168.095,40000,5,1012204.1329691048,normal
UCB,MUDAR,36.427,40000,2,760003.6923225906,pagerank
UCB,MUDAR,41.85,40000,3,1210703.5391295566,pagerank
UCB,MUDAR,56.857,40000,4,1227890.9405664047,pagerank
UCB,MUDAR,64.79,40000,5,1598371.6026075876,pagerank
UCB,MUDAR,52.572,40000,2,883373.1178481414,degree
UCB,MUDAR,51.596,40000,3,1063283.2072388325,degree
UCB,MUDAR,41.801,40000,4,1372028.8859584066,degree
UCB,MUDAR,41.977,40000,5,1390790.7927409334,degree
UCB,MUDAR,44.433,40000,2,787364.0214364541,voterank
UCB,MUDAR,65.927,40000,3,1141555.1656744212,voterank
UCB,MUDAR,52.526,40000,4,1323789.1756262654,voterank
UCB,MUDAR,59.506,40000,5,1452963.016534123,voterank
