Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,23.772,40000,2,978425.0,pagerank
UCB,MUDAN,23.541,40000,3,999735.0,pagerank
UCB,MUDAN,36.314,40000,4,1328104.0,pagerank
UCB,MUDAN,41.227,40000,5,1400606.0,pagerank
UCB,MUDAN,23.928,40000,2,744884.0,degree
UCB,MUDAN,33.03,40000,3,1298482.0,degree
UCB,MUDAN,39.728,40000,4,1391777.0,degree
UCB,MUDAN,27.035,40000,5,1851075.0,degree
UCB,MUDAN,31.898,40000,2,814262.0,voterank
UCB,MUDAN,25.82,40000,3,1028202.0,voterank
UCB,MUDAN,40.273,40000,4,1351050.0,voterank
UCB,MUDAN,42.411,40000,5,1527198.0,voterank
UCB,MUDAN,24.604,40000,2,776880.0,shapley_degree
UCB,MUDAN,33.538,40000,3,1091493.0,shapley_degree
UCB,MUDAN,37.877,40000,4,1507301.0,shapley_degree
UCB,MUDAN,32.736,40000,5,1428871.0,shapley_degree
