Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,40.742,40000,2,856715.0,pagerank
UCB,MUDAN,38.905,40000,3,1251598.0,pagerank
UCB,MUDAN,32.952,40000,4,1321470.0,pagerank
UCB,MUDAN,31.774,40000,5,1801351.0,pagerank
UCB,MUDAN,40.725,40000,2,889537.0,degree
UCB,MUDAN,47.005,40000,3,1359355.0,degree
UCB,MUDAN,43.426,40000,4,1581029.0,degree
UCB,MUDAN,42.402,40000,5,1767318.0,degree
UCB,MUDAN,44.672,40000,2,908259.0,voterank
UCB,MUDAN,40.529,40000,3,1245740.0,voterank
UCB,MUDAN,29.023,40000,4,1483931.0,voterank
UCB,MUDAN,46.039,40000,5,1791078.0,voterank
UCB,MUDAN,42.662,40000,2,779229.0,shapley_degree
UCB,MUDAN,48.355,40000,3,1148431.0,shapley_degree
UCB,MUDAN,45.766,40000,4,1547133.0,shapley_degree
UCB,MUDAN,28.515,40000,5,1406228.0,shapley_degree
