Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,36.162,40000,2,851901.0,pagerank
UCB,MUDAN,31.73,40000,3,1265062.0,pagerank
UCB,MUDAN,38.627,40000,4,1647372.0,pagerank
UCB,MUDAN,41.295,40000,5,1559127.0,pagerank
UCB,MUDAN,38.702,40000,2,911782.0,degree
UCB,MUDAN,31.438,40000,3,1195159.0,degree
UCB,MUDAN,32.355,40000,4,1368536.0,degree
UCB,MUDAN,40.419,40000,5,1707125.0,degree
UCB,MUDAN,39.373,40000,2,800844.0,voterank
UCB,MUDAN,27.937,40000,3,1235824.0,voterank
UCB,MUDAN,39.327,40000,4,1607502.0,voterank
UCB,MUDAN,27.673,40000,5,1609790.0,voterank
UCB,MUDAN,26.3,40000,2,925155.0,shapley_degree
UCB,MUDAN,25.223,40000,3,1174983.0,shapley_degree
UCB,MUDAN,36.98,40000,4,1472387.0,shapley_degree
UCB,MUDAN,45.78,40000,5,1584840.0,shapley_degree
