Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,78.22,80000,1,13650766.177398698,pagerank
UCB,MUDAR,67.727,80000,2,12331650.810381982,pagerank
UCB,MUDAR,66.873,80000,3,11367026.33939829,pagerank
UCB,MUDAR,91.724,80000,4,8396874.071589824,pagerank
UCB,MUDAR,94.005,80000,5,9849556.55755749,pagerank
UCB,MUDAR,75.0,80000,1,13805714.799311774,degree
UCB,MUDAR,78.626,80000,2,12317442.56012297,degree
UCB,MUDAR,97.128,80000,3,11662490.572937997,degree
UCB,MUDAR,98.787,80000,4,9945394.609041732,degree
UCB,MUDAR,90.433,80000,5,9179886.430554861,degree
UCB,MUDAR,100.584,80000,1,14775054.71838217,voterank
UCB,MUDAR,80.713,80000,2,10970510.436976042,voterank
UCB,MUDAR,109.595,80000,3,12046555.402898975,voterank
UCB,MUDAR,100.863,80000,4,10473862.047752874,voterank
UCB,MUDAR,110.848,80000,5,10004393.365030915,voterank
