Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,69.972,80000,1,12035397.0496247,pagerank
UCB,MUDAR,80.641,80000,2,12309367.386628326,pagerank
UCB,MUDAR,68.712,80000,3,9770958.067108003,pagerank
UCB,MUDAR,84.111,80000,4,10622813.587190889,pagerank
UCB,MUDAR,72.103,80000,5,8160096.585119402,pagerank
UCB,MUDAR,73.006,80000,1,15686101.15305531,degree
UCB,MUDAR,63.794,80000,2,12132354.698676031,degree
UCB,MUDAR,96.909,80000,3,11361345.743874017,degree
UCB,MUDAR,82.629,80000,4,10271089.4163121,degree
UCB,MUDAR,98.476,80000,5,10077727.84577022,degree
UCB,MUDAR,85.497,80000,1,12619535.388284095,voterank
UCB,MUDAR,95.744,80000,2,11407535.512776695,voterank
UCB,MUDAR,89.998,80000,3,9211844.943001943,voterank
UCB,MUDAR,80.621,80000,4,10402680.899941731,voterank
