Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,43.889,60000,2,1063392.496699664,pagerank
Bayesian_UCB_prior,MUDAR,58.477,60000,2,997711.6697860983,pagerank
TH_prior,MUDAR,63.807,60000,2,931335.1596515179,pagerank
UCB,MUDAR,70.316,60000,3,1721200.510105605,pagerank
Bayesian_UCB_prior,MUDAR,63.308,60000,3,1238237.3389985976,pagerank
TH_prior,MUDAR,65.616,60000,3,1314381.0546809214,pagerank
UCB,MUDAR,77.431,60000,4,1854379.2188874246,pagerank
Bayesian_UCB_prior,MUDAR,56.916,60000,4,1442171.5824565482,pagerank
TH_prior,MUDAR,67.025,60000,4,1692766.2590898888,pagerank
UCB,MUDAR,64.902,60000,5,1892521.7180656749,pagerank
Bayesian_UCB_prior,MUDAR,51.982,60000,5,1780978.5623465674,pagerank
TH_prior,MUDAR,65.831,60000,5,1596480.0904608036,pagerank
UCB,MUDAR,75.887,60000,2,1241956.2234095025,degree
Bayesian_UCB_prior,MUDAR,54.726,60000,2,1031408.222528718,degree
TH_prior,MUDAR,64.276,60000,2,966078.9528473058,degree
UCB,MUDAR,74.231,60000,3,1441450.0793400204,degree
Bayesian_UCB_prior,MUDAR,49.978,60000,3,1349725.957290017,degree
TH_prior,MUDAR,65.716,60000,3,1413372.3715871898,degree
UCB,MUDAR,78.33,60000,4,2001467.1515199228,degree
Bayesian_UCB_prior,MUDAR,53.453,60000,4,1569265.0124912215,degree
TH_prior,MUDAR,62.374,60000,4,1584403.997982572,degree
UCB,MUDAR,59.944,60000,5,2016275.4857748444,degree
Bayesian_UCB_prior,MUDAR,61.5,60000,5,1771329.5290293128,degree
TH_prior,MUDAR,56.97,60000,5,1846825.5827127786,degree
UCB,MUDAR,72.909,60000,2,1215055.281806857,voterank
Bayesian_UCB_prior,MUDAR,59.971,60000,2,1010070.6530797586,voterank
TH_prior,MUDAR,56.964,60000,2,968657.0693878632,voterank
UCB,MUDAR,74.167,60000,3,1635943.8228674124,voterank
Bayesian_UCB_prior,MUDAR,60.491,60000,3,1290297.1469063906,voterank
TH_prior,MUDAR,54.519,60000,3,1300782.3917095482,voterank
UCB,MUDAR,70.173,60000,4,1956044.2187006266,voterank
Bayesian_UCB_prior,MUDAR,59.911,60000,4,1547354.3614282284,voterank
TH_prior,MUDAR,57.452,60000,4,1434830.386413409,voterank
UCB,MUDAR,73.02,60000,5,2112686.774363915,voterank
Bayesian_UCB_prior,MUDAR,61.534,60000,5,1780553.7780455477,voterank
TH_prior,MUDAR,55.931,60000,5,1695102.9482988336,voterank
