,Bandit,Auction,Time (s),T,k,Revenue,armset
0,UCB,GIDM,94.253,80000,2,2525384.0,degree
1,UCB,GIDM,103.006,80000,3,3096044.0,voterank
2,UCB,GIDM,96.232,80000,4,3533555.0,degree
3,UCB,GIDM,74.571,80000,5,3317956.0,voterank
