,Bandit,Auction,Time (s),T,k,Revenue,armset
0,UCB,MUDAN,75.227,60000,2,1351160.0,degree
1,UCB,GIDM,67.324,60000,2,1694043.0,shapley_degree
2,UCB,MUDAN,65.275,60000,3,1889716.0,pagerank
3,UCB,GIDM,62.689,60000,3,1979072.0,voterank
4,UCB,MUDAN,57.359,60000,4,2152873.0,pagerank
5,UCB,GIDM,57.343,60000,4,2316357.0,degree
6,UCB,MUDAN,56.267,60000,5,2501488.0,shapley_degree
7,UCB,GIDM,60.471,60000,5,2424281.0,pagerank
