,Bandit,Auction,Time (s),T,k,Revenue,armset
0,UCB,MUDAN,59.225,60000,2,1519527.0,degree
1,UCB,GIDM,66.036,60000,2,1910936.0,degree
2,UCB,MUDAN,68.243,60000,3,1813054.0,pagerank
3,UCB,GIDM,59.52,60000,3,2358232.0,degree
4,UCB,MUDAN,79.959,60000,4,2250153.0,pagerank
5,UCB,GIDM,49.799,60000,4,2714478.0,degree
6,UCB,MUDAN,48.739,60000,5,2395418.0,degree
7,UCB,GIDM,66.963,60000,5,2738174.0,pagerank
