Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,57.07,80000,1,15096245.003831001,pagerank
Bayesian_UCB,MUDAR,63.263,80000,1,10687467.564862328,pagerank
Bayesian_UCB_prior,MUDAR,72.432,80000,1,11054406.519289104,pagerank
UCB,MUDAR,61.6,80000,2,9510813.058546558,pagerank
Bayesian_UCB,MUDAR,74.17,80000,2,9269649.389780791,pagerank
Bayesian_UCB_prior,MUDAR,64.685,80000,2,9372524.437235313,pagerank
UCB,MUDAR,66.573,80000,3,9462079.892479263,pagerank
Bayesian_UCB,MUDAR,71.378,80000,3,7837685.887425836,pagerank
Bayesian_UCB_prior,MUDAR,75.305,80000,3,8651296.436696796,pagerank
UCB,MUDAR,65.421,80000,4,8912321.34463004,pagerank
Bayesian_UCB,MUDAR,72.586,80000,4,8325130.901418134,pagerank
Bayesian_UCB_prior,MUDAR,70.074,80000,4,7675516.961051039,pagerank
UCB,MUDAR,91.338,80000,5,7276781.343692006,pagerank
Bayesian_UCB,MUDAR,65.669,80000,5,7541668.237045167,pagerank
Bayesian_UCB_prior,MUDAR,86.024,80000,5,8286042.856202982,pagerank
UCB,MUDAR,62.623,80000,1,13314073.9616256,degree
Bayesian_UCB,MUDAR,71.061,80000,1,11462786.293052144,degree
Bayesian_UCB_prior,MUDAR,78.354,80000,1,11882393.253819762,degree
UCB,MUDAR,93.037,80000,2,10760458.241961014,degree
Bayesian_UCB,MUDAR,81.633,80000,2,10466177.093811167,degree
Bayesian_UCB_prior,MUDAR,67.886,80000,2,10382859.450515406,degree
UCB,MUDAR,87.148,80000,3,11460099.736472296,degree
Bayesian_UCB,MUDAR,87.598,80000,3,9200022.178377572,degree
Bayesian_UCB_prior,MUDAR,77.489,80000,3,9761146.70310794,degree
UCB,MUDAR,85.573,80000,4,11073880.526814334,degree
Bayesian_UCB,MUDAR,84.216,80000,4,8866396.17562148,degree
Bayesian_UCB_prior,MUDAR,89.292,80000,4,8900268.631420288,degree
UCB,MUDAR,88.553,80000,5,8530946.506691167,degree
Bayesian_UCB,MUDAR,84.801,80000,5,8161422.244644386,degree
Bayesian_UCB_prior,MUDAR,80.849,80000,5,8562604.068426471,degree
UCB,MUDAR,93.721,80000,1,12894395.482590687,voterank
Bayesian_UCB,MUDAR,83.658,80000,1,14339729.113033615,voterank
Bayesian_UCB_prior,MUDAR,89.192,80000,1,12433616.574835423,voterank
UCB,MUDAR,75.05,80000,2,11264779.946442017,voterank
Bayesian_UCB,MUDAR,80.453,80000,2,9752741.724643162,voterank
Bayesian_UCB_prior,MUDAR,72.27,80000,2,9750932.904226853,voterank
UCB,MUDAR,70.177,80000,3,11945655.579554588,voterank
Bayesian_UCB,MUDAR,71.223,80000,3,9473002.438722573,voterank
Bayesian_UCB_prior,MUDAR,86.414,80000,3,9298095.873738658,voterank
UCB,MUDAR,94.582,80000,4,8094577.048840649,voterank
Bayesian_UCB,MUDAR,69.381,80000,4,7917729.121995985,voterank
Bayesian_UCB_prior,MUDAR,93.577,80000,4,8280544.843076246,voterank
UCB,MUDAR,84.354,80000,5,10389340.360215656,voterank
Bayesian_UCB,MUDAR,91.634,80000,5,7998635.884628059,voterank
Bayesian_UCB_prior,MUDAR,79.348,80000,5,8114846.785356738,voterank
