Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,64.543,80000,1,13014435.536088476,pagerank
Bayesian_UCB,MUDAR,64.077,80000,1,10041536.777230162,pagerank
Bayesian_UCB_prior,MUDAR,69.466,80000,1,13357726.29965758,pagerank
UCB,MUDAR,69.919,80000,2,10541661.60544127,pagerank
Bayesian_UCB,MUDAR,67.282,80000,2,10789609.986044977,pagerank
Bayesian_UCB_prior,MUDAR,72.467,80000,2,9385447.8900413,pagerank
UCB,MUDAR,70.528,80000,3,8618740.481624437,pagerank
Bayesian_UCB,MUDAR,67.269,80000,3,8207159.705402184,pagerank
Bayesian_UCB_prior,MUDAR,67.706,80000,3,6970757.456546479,pagerank
UCB,MUDAR,92.962,80000,4,9260478.491887126,pagerank
Bayesian_UCB,MUDAR,67.847,80000,4,9307662.244850218,pagerank
Bayesian_UCB_prior,MUDAR,74.118,80000,4,8659746.690165527,pagerank
UCB,MUDAR,72.381,80000,5,8189215.72687559,pagerank
Bayesian_UCB,MUDAR,86.5,80000,5,7114862.099826346,pagerank
Bayesian_UCB_prior,MUDAR,75.16,80000,5,6604822.510764126,pagerank
UCB,MUDAR,85.005,80000,1,14305983.165242467,degree
Bayesian_UCB,MUDAR,88.755,80000,1,11741709.287367024,degree
Bayesian_UCB_prior,MUDAR,76.608,80000,1,10252831.955031317,degree
UCB,MUDAR,93.887,80000,2,10308651.82948071,degree
Bayesian_UCB,MUDAR,87.743,80000,2,10327581.653036844,degree
Bayesian_UCB_prior,MUDAR,97.21,80000,2,12012315.850288888,degree
UCB,MUDAR,86.74,80000,3,8854614.998882568,degree
Bayesian_UCB,MUDAR,78.942,80000,3,9234205.230884716,degree
Bayesian_UCB_prior,MUDAR,81.252,80000,3,10171075.726279614,degree
UCB,MUDAR,84.952,80000,4,9584088.513217332,degree
Bayesian_UCB,MUDAR,89.115,80000,4,8877679.606630594,degree
Bayesian_UCB_prior,MUDAR,83.488,80000,4,9289920.88743453,degree
UCB,MUDAR,99.053,80000,5,8354128.976263272,degree
Bayesian_UCB,MUDAR,93.707,80000,5,7051165.468154029,degree
Bayesian_UCB_prior,MUDAR,87.707,80000,5,7847111.050721451,degree
UCB,MUDAR,99.664,80000,1,14979776.156172508,voterank
Bayesian_UCB,MUDAR,74.783,80000,1,10703529.518566417,voterank
Bayesian_UCB_prior,MUDAR,85.332,80000,1,13293930.503960606,voterank
UCB,MUDAR,84.432,80000,2,11758357.947794056,voterank
Bayesian_UCB,MUDAR,84.302,80000,2,10710038.625246042,voterank
Bayesian_UCB_prior,MUDAR,85.669,80000,2,10776445.058784261,voterank
UCB,MUDAR,88.226,80000,3,11125842.013994647,voterank
Bayesian_UCB,MUDAR,81.936,80000,3,8846653.628271462,voterank
Bayesian_UCB_prior,MUDAR,82.11,80000,3,9498199.02743298,voterank
UCB,MUDAR,104.844,80000,4,9594390.746724298,voterank
Bayesian_UCB,MUDAR,81.33,80000,4,8678613.402014911,voterank
Bayesian_UCB_prior,MUDAR,82.524,80000,4,7257576.9489738075,voterank
UCB,MUDAR,87.715,80000,5,9752072.07063712,voterank
Bayesian_UCB,MUDAR,82.264,80000,5,9316846.339969646,voterank
Bayesian_UCB_prior,MUDAR,88.967,80000,5,8027367.943877961,voterank
