Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,56.793,60000,2,1313675.0,pagerank
UCB,MUDAN,63.542,60000,3,1942492.0,pagerank
UCB,MUDAN,65.55,60000,4,2118716.0,pagerank
UCB,MUDAN,58.71,60000,5,2384975.0,pagerank
UCB,MUDAN,51.025,60000,2,1287392.0,degree
UCB,MUDAN,45.201,60000,3,1700075.0,degree
UCB,MUDAN,75.532,60000,4,1996268.0,degree
UCB,MUDAN,64.18,60000,5,2347465.0,degree
UCB,MUDAN,51.618,60000,2,1311062.0,voterank
UCB,MUDAN,58.074,60000,3,1649498.0,voterank
UCB,MUDAN,51.763,60000,4,2101523.0,voterank
UCB,MUDAN,62.746,60000,5,2273094.0,voterank
UCB,MUDAN,59.96,60000,2,1253184.0,shapley_degree
UCB,MUDAN,60.715,60000,3,1718341.0,shapley_degree
UCB,MUDAN,62.691,60000,4,2152250.0,shapley_degree
UCB,MUDAN,72.545,60000,5,2428135.0,shapley_degree
