Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB,GIDM,75.84,60000,3,1630694.0,shapley_threshold
Bayesian_UCB_prior,GIDM,65.716,60000,3,1560266.0,shapley_threshold
TH_prior,GIDM,76.79,60000,3,1526242.0,shapley_threshold
TH_prior,GIDM,76.859,60000,3,1518717.0,shapley_threshold
UCB,GIDM,59.66,60000,4,1932600.0,shapley_threshold
Bayesian_UCB,GIDM,67.992,60000,4,1702666.0,shapley_threshold
Bayesian_UCB_prior,GIDM,66.409,60000,4,1701632.0,shapley_threshold
TH_prior,GIDM,70.653,60000,4,1490672.0,shapley_threshold
TH_prior,GIDM,70.97,60000,4,1715503.0,shapley_threshold
UCB,GIDM,55.926,60000,5,2279482.0,shapley_threshold
Bayesian_UCB,GIDM,73.202,60000,5,1816261.0,shapley_threshold
Bayesian_UCB_prior,GIDM,76.845,60000,5,1974479.0,shapley_threshold
TH_prior,GIDM,71.568,60000,5,1820723.0,shapley_threshold
TH_prior,GIDM,64.681,60000,5,1928665.0,shapley_threshold
UCB,GIDM,59.108,60000,2,1544286.0,shapley_closeness
Bayesian_UCB,GIDM,70.581,60000,2,1283729.0,shapley_closeness
Bayesian_UCB_prior,GIDM,72.772,60000,2,1285171.0,shapley_closeness
TH_prior,GIDM,65.185,60000,2,1124604.0,shapley_closeness
TH_prior,GIDM,71.543,60000,2,1218289.0,shapley_closeness
UCB,GIDM,94.956,60000,3,2079672.0,shapley_closeness
Bayesian_UCB,GIDM,73.223,60000,3,1578671.0,shapley_closeness
Bayesian_UCB_prior,GIDM,72.423,60000,3,1640222.0,shapley_closeness
TH_prior,GIDM,68.494,60000,3,1404276.0,shapley_closeness
TH_prior,GIDM,74.213,60000,3,1425092.0,shapley_closeness
UCB,GIDM,70.758,60000,4,1739095.0,shapley_closeness
Bayesian_UCB,GIDM,69.718,60000,4,1936189.0,shapley_closeness
Bayesian_UCB_prior,GIDM,72.969,60000,4,1728249.0,shapley_closeness
TH_prior,GIDM,65.869,60000,4,1678485.0,shapley_closeness
TH_prior,GIDM,79.242,60000,4,1750680.0,shapley_closeness
UCB,GIDM,76.523,60000,5,2536502.0,shapley_closeness
Bayesian_UCB,GIDM,64.245,60000,5,1742446.0,shapley_closeness
Bayesian_UCB_prior,GIDM,73.401,60000,5,1922821.0,shapley_closeness
TH_prior,GIDM,70.078,60000,5,1671693.0,shapley_closeness
TH_prior,GIDM,77.641,60000,5,1960775.0,shapley_closeness
