Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,MUDAR,60.778,60000,5,1699843.0756392088,shapley_degree
TH_prior,MUDAR,68.171,60000,5,1677750.2307657253,shapley_degree
TH_prior,MUDAR,60.754,60000,5,1683311.4057492558,shapley_degree
UCB,MUDAR,65.226,60000,2,1186868.5687079928,shapley_threshold
Bayesian_UCB,MUDAR,61.159,60000,2,1020634.9732992449,shapley_threshold
Bayesian_UCB_prior,MUDAR,59.21,60000,2,1005454.6849645234,shapley_threshold
TH_prior,MUDAR,60.654,60000,2,989276.400602751,shapley_threshold
TH_prior,MUDAR,61.937,60000,2,999975.4002086758,shapley_threshold
UCB,MUDAR,75.435,60000,3,1479675.9685634284,shapley_threshold
Bayesian_UCB,MUDAR,67.104,60000,3,1322333.0849042279,shapley_threshold
Bayesian_UCB_prior,MUDAR,54.658,60000,3,1337166.3274377664,shapley_threshold
TH_prior,MUDAR,67.438,60000,3,1358087.4761483672,shapley_threshold
TH_prior,MUDAR,64.917,60000,3,1324371.7398039699,shapley_threshold
UCB,MUDAR,54.15,60000,4,1727760.8255036087,shapley_threshold
Bayesian_UCB,MUDAR,57.695,60000,4,1470967.6445628775,shapley_threshold
Bayesian_UCB_prior,MUDAR,59.65,60000,4,1539187.0242195611,shapley_threshold
TH_prior,MUDAR,62.668,60000,4,1504428.3517338056,shapley_threshold
TH_prior,MUDAR,73.901,60000,4,1584594.6604178513,shapley_threshold
UCB,MUDAR,54.156,60000,5,1785609.0743348,shapley_threshold
Bayesian_UCB,MUDAR,59.44,60000,5,1761602.5998526693,shapley_threshold
Bayesian_UCB_prior,MUDAR,57.019,60000,5,1667336.6449310016,shapley_threshold
TH_prior,MUDAR,64.119,60000,5,1572294.5611440337,shapley_threshold
TH_prior,MUDAR,73.139,60000,5,1805226.1910322714,shapley_threshold
UCB,MUDAR,63.074,60000,2,1244266.919420337,shapley_closeness
Bayesian_UCB,MUDAR,60.506,60000,2,960371.110933142,shapley_closeness
Bayesian_UCB_prior,MUDAR,58.77,60000,2,944018.310349548,shapley_closeness
TH_prior,MUDAR,57.194,60000,2,888877.8620454702,shapley_closeness
