Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,74.962,60000,3,2112222.0,shapley_threshold
Bayesian_UCB,MUDAN,64.868,60000,3,1494018.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,81.295,60000,3,1572969.0,shapley_threshold
TH,MUDAN,64.269,60000,3,1528986.0,shapley_threshold
TH_prior,MUDAN,67.753,60000,3,1521195.0,shapley_threshold
UCB,MUDAN,67.56,60000,4,2098300.0,shapley_threshold
Bayesian_UCB,MUDAN,56.246,60000,4,1887445.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,63.084,60000,4,1776217.0,shapley_threshold
TH,MUDAN,68.884,60000,4,1787300.0,shapley_threshold
TH_prior,MUDAN,66.222,60000,4,1771530.0,shapley_threshold
UCB,MUDAN,52.93,60000,5,2169391.0,shapley_threshold
Bayesian_UCB,MUDAN,68.383,60000,5,2077280.0,shapley_threshold
Bayesian_UCB_prior,MUDAN,56.075,60000,5,2135740.0,shapley_threshold
TH,MUDAN,64.761,60000,5,2016579.0,shapley_threshold
TH_prior,MUDAN,74.61,60000,5,2118297.0,shapley_threshold
UCB,MUDAN,68.454,60000,2,1306121.0,shapley_closeness
Bayesian_UCB,MUDAN,66.004,60000,2,1107013.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,59.787,60000,2,1098126.0,shapley_closeness
TH,MUDAN,72.074,60000,2,1123070.0,shapley_closeness
TH_prior,MUDAN,63.525,60000,2,1062442.0,shapley_closeness
UCB,MUDAN,70.558,60000,3,1868938.0,shapley_closeness
Bayesian_UCB,MUDAN,67.824,60000,3,1506019.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,65.136,60000,3,1577494.0,shapley_closeness
TH,MUDAN,67.097,60000,3,1407590.0,shapley_closeness
TH_prior,MUDAN,69.24,60000,3,1582587.0,shapley_closeness
UCB,MUDAN,75.445,60000,4,2090981.0,shapley_closeness
Bayesian_UCB,MUDAN,68.25,60000,4,1867071.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,68.193,60000,4,1838245.0,shapley_closeness
TH,MUDAN,64.749,60000,4,1827990.0,shapley_closeness
TH_prior,MUDAN,70.663,60000,4,1824895.0,shapley_closeness
UCB,MUDAN,80.012,60000,5,2236642.0,shapley_closeness
Bayesian_UCB,MUDAN,65.321,60000,5,1972865.0,shapley_closeness
Bayesian_UCB_prior,MUDAN,65.796,60000,5,2138206.0,shapley_closeness
TH,MUDAN,71.422,60000,5,2179221.0,shapley_closeness
TH_prior,MUDAN,70.758,60000,5,2102651.0,shapley_closeness
