Bandit,Auction,Time (s),T,k,Revenue,armset
TH,MUDAR,66.237,60000,5,1664699.547653751,shapley_degree
TH_prior,MUDAR,63.355,60000,5,1641390.3657751004,shapley_degree
UCB,MUDAR,64.912,60000,2,1285990.5180483835,shapley_threshold
Bayesian_UCB,MUDAR,53.476,60000,2,995681.3523988939,shapley_threshold
Bayesian_UCB_prior,MUDAR,60.266,60000,2,1008885.813905156,shapley_threshold
TH,MUDAR,61.617,60000,2,1061553.6534531235,shapley_threshold
TH_prior,MUDAR,68.538,60000,2,1088325.4118785562,shapley_threshold
UCB,MUDAR,53.419,60000,3,1483645.231429877,shapley_threshold
Bayesian_UCB,MUDAR,62.375,60000,3,1367192.7248742448,shapley_threshold
Bayesian_UCB_prior,MUDAR,63.9,60000,3,1317251.8795176263,shapley_threshold
TH,MUDAR,57.353,60000,3,1317135.7381967441,shapley_threshold
TH_prior,MUDAR,66.494,60000,3,1431149.874757373,shapley_threshold
UCB,MUDAR,52.074,60000,4,1793579.8548110726,shapley_threshold
Bayesian_UCB,MUDAR,65.975,60000,4,1595916.0412878015,shapley_threshold
Bayesian_UCB_prior,MUDAR,62.524,60000,4,1600818.9569102612,shapley_threshold
TH,MUDAR,63.831,60000,4,1529915.0094047552,shapley_threshold
TH_prior,MUDAR,65.692,60000,4,1727954.018714214,shapley_threshold
UCB,MUDAR,82.55,60000,5,2541427.9656770327,shapley_threshold
Bayesian_UCB,MUDAR,65.228,60000,5,1701267.0871403122,shapley_threshold
Bayesian_UCB_prior,MUDAR,54.227,60000,5,1783159.460037581,shapley_threshold
TH,MUDAR,62.46,60000,5,1540536.650548663,shapley_threshold
TH_prior,MUDAR,64.652,60000,5,1717444.8064534094,shapley_threshold
UCB,MUDAR,71.37,60000,2,1281009.9406690088,shapley_closeness
Bayesian_UCB,MUDAR,54.71,60000,2,1005421.0319845551,shapley_closeness
Bayesian_UCB_prior,MUDAR,59.475,60000,2,1089904.311711349,shapley_closeness
TH,MUDAR,67.263,60000,2,1050095.2977216423,shapley_closeness
TH_prior,MUDAR,62.371,60000,2,1083656.6024047267,shapley_closeness
UCB,MUDAR,67.421,60000,3,1529068.1716917632,shapley_closeness
Bayesian_UCB,MUDAR,63.998,60000,3,1384093.6316392429,shapley_closeness
Bayesian_UCB_prior,MUDAR,63.237,60000,3,1327954.4962243938,shapley_closeness
TH,MUDAR,54.885,60000,3,1336198.2332941883,shapley_closeness
TH_prior,MUDAR,66.084,60000,3,1262631.491368081,shapley_closeness
UCB,MUDAR,69.664,60000,4,1889101.3812767758,shapley_closeness
Bayesian_UCB,MUDAR,56.731,60000,4,1482301.9604104597,shapley_closeness
Bayesian_UCB_prior,MUDAR,65.935,60000,4,1489018.6227141086,shapley_closeness
TH,MUDAR,59.145,60000,4,1591728.1759876232,shapley_closeness
TH_prior,MUDAR,71.187,60000,4,1485345.5651105724,shapley_closeness
UCB,MUDAR,63.14,60000,5,1694983.3079512625,shapley_closeness
Bayesian_UCB,MUDAR,56.722,60000,5,1776446.0219081405,shapley_closeness
Bayesian_UCB_prior,MUDAR,61.12,60000,5,1721246.3659220107,shapley_closeness
TH,MUDAR,66.187,60000,5,1659942.2919649077,shapley_closeness
TH_prior,MUDAR,63.848,60000,5,1731350.9846159928,shapley_closeness
