Bandit,Auction,Time (s),T,k,Revenue,armset
Bayesian_UCB_prior,GIDM,66.334,60000,3,1713354.0,shapley_threshold
TH,GIDM,67.439,60000,3,1558211.0,shapley_threshold
TH_prior,GIDM,67.664,60000,3,1728224.0,shapley_threshold
UCB,GIDM,68.254,60000,4,1846208.0,shapley_threshold
Bayesian_UCB,GIDM,57.446,60000,4,1728609.0,shapley_threshold
Bayesian_UCB_prior,GIDM,67.283,60000,4,1673349.0,shapley_threshold
TH,GIDM,74.725,60000,4,1778875.0,shapley_threshold
TH_prior,GIDM,72.704,60000,4,1680248.0,shapley_threshold
UCB,GIDM,79.805,60000,5,2256969.0,shapley_threshold
Bayesian_UCB,GIDM,71.664,60000,5,1998861.0,shapley_threshold
Bayesian_UCB_prior,GIDM,74.526,60000,5,1963738.0,shapley_threshold
TH,GIDM,67.342,60000,5,1841108.0,shapley_threshold
TH_prior,GIDM,76.01,60000,5,1951128.0,shapley_threshold
UCB,GIDM,78.702,60000,2,1830443.0,shapley_closeness
Bayesian_UCB,GIDM,63.944,60000,2,1379383.0,shapley_closeness
Bayesian_UCB_prior,GIDM,70.282,60000,2,1379589.0,shapley_closeness
TH,GIDM,71.841,60000,2,1381296.0,shapley_closeness
TH_prior,GIDM,76.552,60000,2,1360286.0,shapley_closeness
UCB,GIDM,60.568,60000,3,1882007.0,shapley_closeness
Bayesian_UCB,GIDM,69.804,60000,3,1529225.0,shapley_closeness
Bayesian_UCB_prior,GIDM,67.588,60000,3,1674187.0,shapley_closeness
TH,GIDM,81.098,60000,3,1589683.0,shapley_closeness
TH_prior,GIDM,68.801,60000,3,1662692.0,shapley_closeness
UCB,GIDM,61.958,60000,4,2378737.0,shapley_closeness
Bayesian_UCB,GIDM,66.61,60000,4,1733379.0,shapley_closeness
Bayesian_UCB_prior,GIDM,66.37,60000,4,1772906.0,shapley_closeness
TH,GIDM,75.127,60000,4,1842150.0,shapley_closeness
TH_prior,GIDM,68.12,60000,4,1736663.0,shapley_closeness
UCB,GIDM,84.634,60000,5,2347476.0,shapley_closeness
Bayesian_UCB,GIDM,68.141,60000,5,1972262.0,shapley_closeness
Bayesian_UCB_prior,GIDM,67.83,60000,5,1867787.0,shapley_closeness
TH,GIDM,76.473,60000,5,1840164.0,shapley_closeness
TH_prior,GIDM,73.639,60000,5,1881015.0,shapley_closeness
