Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,15.831,20000,2,522923.0,pagerank
UCB,GIDM,14.56,20000,3,615543.0,pagerank
UCB,GIDM,15.917,20000,4,725778.0,pagerank
UCB,GIDM,15.069,20000,5,745542.0,pagerank
UCB,GIDM,25.781,20000,2,553649.0,degree
UCB,GIDM,21.089,20000,3,768233.0,degree
UCB,GIDM,27.661,20000,4,755153.0,degree
UCB,GIDM,26.694,20000,5,889632.0,degree
UCB,GIDM,26.389,20000,2,542426.0,voterank
UCB,GIDM,27.169,20000,3,637078.0,voterank
UCB,GIDM,18.276,20000,4,693959.0,voterank
UCB,GIDM,18.258,20000,5,768998.0,voterank
