Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,16.155,20000,2,658670.0,pagerank
UCB,GIDM,13.444,20000,3,652783.0,pagerank
UCB,GIDM,12.082,20000,4,635624.0,pagerank
UCB,GIDM,14.626,20000,5,734717.0,pagerank
UCB,GIDM,15.582,20000,2,528491.0,degree
UCB,GIDM,17.012,20000,3,634896.0,degree
UCB,GIDM,16.62,20000,4,721113.0,degree
UCB,GIDM,19.867,20000,5,899816.0,degree
UCB,GIDM,17.171,20000,2,527123.0,voterank
UCB,GIDM,17.177,20000,3,638189.0,voterank
UCB,GIDM,14.499,20000,4,731235.0,voterank
UCB,GIDM,16.292,20000,5,709707.0,voterank
