Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,59.089,60000,2,1300314.0,pagerank
UCB,MUDAN,53.812,60000,3,1912914.0,pagerank
UCB,MUDAN,70.69,60000,4,2160864.0,pagerank
UCB,MUDAN,78.732,60000,5,2487811.0,pagerank
UCB,MUDAN,77.867,60000,2,1399408.0,degree
UCB,MUDAN,84.712,60000,3,1841597.0,degree
UCB,MUDAN,66.639,60000,4,2455369.0,degree
UCB,MUDAN,74.639,60000,5,2448713.0,degree
UCB,MUDAN,84.697,60000,2,1288646.0,voterank
UCB,MUDAN,75.301,60000,3,1740445.0,voterank
UCB,MUDAN,70.265,60000,4,1882590.0,voterank
UCB,MUDAN,84.162,60000,5,2590563.0,voterank
