Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,GIDM,58.526,60000,2,1547275.0,pagerank
UCB,GIDM,99.578,60000,3,1967005.0,pagerank
UCB,GIDM,78.349,60000,4,2128850.0,pagerank
UCB,GIDM,85.845,60000,5,2523490.0,pagerank
UCB,GIDM,82.646,60000,2,1621584.0,degree
UCB,GIDM,61.064,60000,3,1674374.0,degree
UCB,GIDM,68.652,60000,4,2255107.0,degree
UCB,GIDM,80.091,60000,5,2495793.0,degree
UCB,GIDM,70.647,60000,2,1398314.0,voterank
UCB,GIDM,70.707,60000,3,1973669.0,voterank
UCB,GIDM,87.764,60000,4,2249510.0,voterank
UCB,GIDM,90.346,60000,5,2240426.0,voterank
