Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,42.836,60000,2,1266379.143402498,pagerank
UCB,MUDAR,47.721,60000,3,1765153.4503722538,pagerank
UCB,MUDAR,51.081,60000,4,2324964.497138217,pagerank
UCB,MUDAR,54.493,60000,5,2199914.2769401064,pagerank
UCB,MUDAR,46.51,60000,2,1276217.3037898745,degree
UCB,MUDAR,51.905,60000,3,1524815.371491069,degree
UCB,MUDAR,53.496,60000,4,1845843.1218846242,degree
UCB,MUDAR,69.229,60000,5,2139114.967089156,degree
UCB,MUDAR,52.271,60000,2,1300850.8809805843,voterank
UCB,MUDAR,55.77,60000,3,1754868.3990244714,voterank
UCB,MUDAR,52.799,60000,4,1851543.9331194598,voterank
UCB,MUDAR,62.498,60000,5,2084253.5191564483,voterank
