Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,30.816,40000,1,6935682.228069873,pagerank
UCB,MUDAR,35.819,40000,2,5198013.39910992,pagerank
UCB,MUDAR,22.954,40000,3,4651174.947165612,pagerank
UCB,MUDAR,30.771,40000,4,4494447.633623383,pagerank
UCB,MUDAR,24.143,40000,5,4088560.1774823973,pagerank
UCB,MUDAR,39.194,40000,1,5823988.238111403,degree
UCB,MUDAR,42.862,40000,2,5669756.029933087,degree
UCB,MUDAR,41.831,40000,3,4276327.423194583,degree
UCB,MUDAR,29.986,40000,4,5023346.700262391,degree
UCB,MUDAR,27.522,40000,5,4441890.586106931,degree
UCB,MUDAR,44.73,40000,1,6805691.765457962,voterank
UCB,MUDAR,45.068,40000,2,6076392.138222475,voterank
UCB,MUDAR,43.222,40000,3,4876861.101990677,voterank
UCB,MUDAR,33.063,40000,4,3970029.2595101316,voterank
UCB,MUDAR,41.28,40000,5,3641418.9333370873,voterank
