Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,19.999,40000,1,7405335.2219553245,pagerank
UCB,MUDAR,28.827,40000,2,5517203.995145833,pagerank
UCB,MUDAR,23.534,40000,3,4301151.697375857,pagerank
UCB,MUDAR,24.99,40000,4,4219008.641333026,pagerank
UCB,MUDAR,21.461,40000,5,4703663.383076151,pagerank
UCB,MUDAR,20.512,40000,1,7381007.227137649,degree
UCB,MUDAR,24.423,40000,2,5386271.513280404,degree
UCB,MUDAR,32.978,40000,3,4977297.156944787,degree
UCB,MUDAR,28.382,40000,4,4630834.711597655,degree
UCB,MUDAR,31.982,40000,5,4328545.947220428,degree
UCB,MUDAR,31.617,40000,1,7658655.157236452,voterank
UCB,MUDAR,31.01,40000,2,5769599.654884275,voterank
UCB,MUDAR,37.936,40000,3,6419268.650407248,voterank
UCB,MUDAR,29.461,40000,4,4867196.411771234,voterank
UCB,MUDAR,26.028,40000,5,4538946.165491129,voterank
