Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,65.419,80000,2,1653909.0,pagerank
UCB,MUDAN,97.288,80000,3,2486923.0,pagerank
UCB,MUDAN,79.29,80000,4,3151086.0,pagerank
UCB,MUDAN,86.148,80000,5,3049194.0,pagerank
UCB,MUDAN,80.513,80000,2,1718014.0,degree
UCB,MUDAN,103.605,80000,3,2341977.0,degree
UCB,MUDAN,80.01,80000,4,2928474.0,degree
UCB,MUDAN,65.258,80000,5,3118594.0,degree
UCB,MUDAN,99.969,80000,2,1656659.0,voterank
UCB,MUDAN,77.889,80000,3,2234412.0,voterank
UCB,MUDAN,79.835,80000,4,2670078.0,voterank
UCB,MUDAN,90.374,80000,5,3133265.0,voterank
UCB,MUDAN,95.518,80000,2,1909555.0,shapley_degree
UCB,MUDAN,61.022,80000,3,1983172.0,shapley_degree
UCB,MUDAN,75.442,80000,4,2949662.0,shapley_degree
UCB,MUDAN,88.96,80000,5,3142217.0,shapley_degree
