Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,74.933,80000,2,1750704.0,pagerank
UCB,MUDAN,93.829,80000,3,2755135.0,pagerank
UCB,MUDAN,96.349,80000,4,2929555.0,pagerank
UCB,MUDAN,76.248,80000,5,3295186.0,pagerank
UCB,MUDAN,75.231,80000,2,1943099.0,degree
UCB,MUDAN,92.964,80000,3,2569041.0,degree
UCB,MUDAN,76.522,80000,4,3263605.0,degree
UCB,MUDAN,100.076,80000,5,3416169.0,degree
UCB,MUDAN,105.397,80000,2,1986441.0,voterank
UCB,MUDAN,59.653,80000,3,2391072.0,voterank
UCB,MUDAN,85.614,80000,4,3045105.0,voterank
UCB,MUDAN,104.19,80000,5,3315001.0,voterank
UCB,MUDAN,88.686,80000,2,1674743.0,shapley_degree
UCB,MUDAN,61.303,80000,3,2132062.0,shapley_degree
UCB,MUDAN,97.437,80000,4,2590491.0,shapley_degree
UCB,MUDAN,108.553,80000,5,3659718.0,shapley_degree
