Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,12.673,20000,1,2780595.0829819795,pagerank
UCB,MUDAR,9.579,20000,2,2990317.8615331952,pagerank
UCB,MUDAR,9.242,20000,3,2272211.631188671,pagerank
UCB,MUDAR,12.981,20000,4,2602512.589206486,pagerank
UCB,MUDAR,6.724,20000,5,1909379.5178301993,pagerank
UCB,MUDAR,9.811,20000,1,3593475.695141569,degree
UCB,MUDAR,12.577,20000,2,2647101.732508531,degree
UCB,MUDAR,11.301,20000,3,2804578.2587035913,degree
UCB,MUDAR,10.593,20000,4,2255373.173225903,degree
UCB,MUDAR,8.895,20000,5,2246076.379930207,degree
UCB,MUDAR,12.448,20000,1,3644930.458801262,voterank
UCB,MUDAR,14.292,20000,2,2760149.5499534253,voterank
UCB,MUDAR,14.632,20000,3,2693350.647292925,voterank
UCB,MUDAR,11.347,20000,4,2904619.50361714,voterank
UCB,MUDAR,10.19,20000,5,2043591.501715251,voterank
