Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAN,29.434,40000,2,776953.0,pagerank
UCB,MUDAN,38.587,40000,3,1111876.0,pagerank
UCB,MUDAN,43.525,40000,4,1653450.0,pagerank
UCB,MUDAN,43.198,40000,5,1696781.0,pagerank
UCB,MUDAN,47.831,40000,2,879961.0,degree
UCB,MUDAN,40.277,40000,3,1079909.0,degree
UCB,MUDAN,39.187,40000,4,1351439.0,degree
UCB,MUDAN,46.01,40000,5,1692412.0,degree
UCB,MUDAN,34.395,40000,2,785399.0,voterank
UCB,MUDAN,39.238,40000,3,1288067.0,voterank
UCB,MUDAN,38.93,40000,4,1288773.0,voterank
UCB,MUDAN,43.983,40000,5,1828475.0,voterank
UCB,MUDAN,45.436,40000,2,810568.0,shapley_degree
UCB,MUDAN,35.878,40000,3,1121391.0,shapley_degree
UCB,MUDAN,52.227,40000,4,1648794.0,shapley_degree
UCB,MUDAN,28.539,40000,5,1621595.0,shapley_degree
