Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,6.042,20000,1,2691929.7534319577,pagerank
Bayesian_UCB,MUDAR,5.902,20000,1,2778525.5361417723,pagerank
Bayesian_UCB_prior,MUDAR,5.14,20000,1,2451411.108490695,pagerank
UCB,MUDAR,3.877,20000,2,2602051.3841489754,pagerank
Bayesian_UCB,MUDAR,7.18,20000,2,2317131.7563100327,pagerank
Bayesian_UCB_prior,MUDAR,6.637,20000,2,2415946.199112936,pagerank
UCB,MUDAR,7.845,20000,3,2150087.4137106324,pagerank
Bayesian_UCB,MUDAR,8.835,20000,3,2050370.7073956053,pagerank
Bayesian_UCB_prior,MUDAR,6.836,20000,3,2097363.177660849,pagerank
UCB,MUDAR,8.515,20000,4,2400449.020771537,pagerank
Bayesian_UCB,MUDAR,6.076,20000,4,1876848.062244831,pagerank
Bayesian_UCB_prior,MUDAR,5.627,20000,4,1788924.22806384,pagerank
UCB,MUDAR,10.59,20000,5,1758360.9710281584,pagerank
Bayesian_UCB,MUDAR,6.815,20000,5,1632742.2678624506,pagerank
Bayesian_UCB_prior,MUDAR,7.182,20000,5,1745902.5607583236,pagerank
UCB,MUDAR,7.656,20000,1,3267833.678105012,degree
Bayesian_UCB,MUDAR,6.277,20000,1,2462061.109003321,degree
Bayesian_UCB_prior,MUDAR,7.173,20000,1,3032882.771407468,degree
UCB,MUDAR,5.973,20000,2,2798809.3226973447,degree
Bayesian_UCB,MUDAR,4.609,20000,2,2387626.81401332,degree
Bayesian_UCB_prior,MUDAR,4.132,20000,2,2673500.486077262,degree
UCB,MUDAR,5.704,20000,3,2411758.403955336,degree
Bayesian_UCB,MUDAR,6.274,20000,3,2498837.7879396593,degree
Bayesian_UCB_prior,MUDAR,3.601,20000,3,2264115.7011649907,degree
UCB,MUDAR,11.256,20000,4,2779367.976202369,degree
Bayesian_UCB,MUDAR,13.358,20000,4,2159712.524720553,degree
Bayesian_UCB_prior,MUDAR,9.023,20000,4,1704054.002671071,degree
UCB,MUDAR,9.723,20000,5,2472177.1001614016,degree
Bayesian_UCB,MUDAR,11.439,20000,5,1896654.0024693895,degree
Bayesian_UCB_prior,MUDAR,5.726,20000,5,1805623.58542924,degree
UCB,MUDAR,11.184,20000,1,2750950.4242123337,voterank
Bayesian_UCB,MUDAR,9.759,20000,1,2827017.329100465,voterank
Bayesian_UCB_prior,MUDAR,6.062,20000,1,2557429.4427776765,voterank
UCB,MUDAR,7.728,20000,2,2764524.832165617,voterank
Bayesian_UCB,MUDAR,9.783,20000,2,2574580.3104476193,voterank
Bayesian_UCB_prior,MUDAR,16.183,20000,2,2967341.7642606595,voterank
UCB,MUDAR,13.454,20000,3,2237586.291555342,voterank
Bayesian_UCB,MUDAR,13.756,20000,3,2412068.6028877916,voterank
Bayesian_UCB_prior,MUDAR,11.709,20000,3,2193231.9598634318,voterank
UCB,MUDAR,8.669,20000,4,2204047.9591722125,voterank
Bayesian_UCB,MUDAR,6.691,20000,4,2418271.5910655814,voterank
Bayesian_UCB_prior,MUDAR,8.19,20000,4,1785352.3475756175,voterank
UCB,MUDAR,12.811,20000,5,2319693.317045613,voterank
Bayesian_UCB,MUDAR,7.633,20000,5,1663554.9312134767,voterank
Bayesian_UCB_prior,MUDAR,8.57,20000,5,1955957.221720136,voterank
