Bandit,Auction,Time (s),T,k,Revenue,armset
UCB,MUDAR,6.113,20000,1,3245348.213873607,pagerank
Bayesian_UCB,MUDAR,5.415,20000,1,2597397.205505978,pagerank
Bayesian_UCB_prior,MUDAR,5.85,20000,1,3079090.773228121,pagerank
UCB,MUDAR,10.095,20000,2,2849529.271748065,pagerank
Bayesian_UCB,MUDAR,6.388,20000,2,2295737.8289586776,pagerank
Bayesian_UCB_prior,MUDAR,7.518,20000,2,2261780.181414197,pagerank
UCB,MUDAR,7.642,20000,3,2315576.20880273,pagerank
Bayesian_UCB,MUDAR,12.411,20000,3,2420385.604347176,pagerank
Bayesian_UCB_prior,MUDAR,12.542,20000,3,2538260.181599506,pagerank
UCB,MUDAR,6.816,20000,4,2363170.8304006923,pagerank
Bayesian_UCB,MUDAR,7.122,20000,4,2045975.9978177433,pagerank
Bayesian_UCB_prior,MUDAR,6.95,20000,4,2038097.3549479104,pagerank
UCB,MUDAR,8.513,20000,5,2099220.1068157936,pagerank
Bayesian_UCB,MUDAR,7.052,20000,5,1977049.8406784215,pagerank
Bayesian_UCB_prior,MUDAR,8.103,20000,5,1493922.1984279917,pagerank
UCB,MUDAR,12.336,20000,1,3752522.0096183945,degree
Bayesian_UCB,MUDAR,10.71,20000,1,2799426.8704607617,degree
Bayesian_UCB_prior,MUDAR,8.036,20000,1,2396987.3059499436,degree
UCB,MUDAR,7.32,20000,2,3032304.350176819,degree
Bayesian_UCB,MUDAR,10.059,20000,2,2650713.7565711774,degree
Bayesian_UCB_prior,MUDAR,5.008,20000,2,2050564.0032886572,degree
UCB,MUDAR,10.775,20000,3,2551491.568093729,degree
Bayesian_UCB,MUDAR,13.322,20000,3,2647824.093232325,degree
Bayesian_UCB_prior,MUDAR,7.442,20000,3,2231673.214126169,degree
UCB,MUDAR,10.131,20000,4,2376774.4370234283,degree
Bayesian_UCB,MUDAR,6.866,20000,4,2416038.1523817806,degree
Bayesian_UCB_prior,MUDAR,9.834,20000,4,2522206.522176798,degree
UCB,MUDAR,7.984,20000,5,2075242.9192866143,degree
Bayesian_UCB,MUDAR,7.614,20000,5,1783406.981615322,degree
Bayesian_UCB_prior,MUDAR,7.171,20000,5,2088940.7368978339,degree
UCB,MUDAR,8.283,20000,1,3010236.48844675,voterank
Bayesian_UCB,MUDAR,10.419,20000,1,3249382.4202857013,voterank
Bayesian_UCB_prior,MUDAR,5.305,20000,1,2542499.8743737703,voterank
UCB,MUDAR,7.344,20000,2,3069954.0392733486,voterank
Bayesian_UCB,MUDAR,7.967,20000,2,2801558.9390543154,voterank
Bayesian_UCB_prior,MUDAR,10.648,20000,2,2765871.1808835794,voterank
UCB,MUDAR,10.868,20000,3,2830109.677764927,voterank
Bayesian_UCB,MUDAR,6.067,20000,3,2436699.3578415066,voterank
Bayesian_UCB_prior,MUDAR,7.818,20000,3,2040022.4827204456,voterank
UCB,MUDAR,8.034,20000,4,2221728.690157837,voterank
Bayesian_UCB,MUDAR,5.446,20000,4,2287856.266357683,voterank
Bayesian_UCB_prior,MUDAR,8.015,20000,4,2622002.989768196,voterank
UCB,MUDAR,8.735,20000,5,2362441.9439656776,voterank
Bayesian_UCB,MUDAR,6.831,20000,5,1920546.3601112782,voterank
Bayesian_UCB_prior,MUDAR,11.632,20000,5,1861656.2640974086,voterank
